ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
7175,1727,NIE-SOC-HAN-DEE-12P-1/2-23MM,PCS,Nietz Dr Deep Cr Socket (12PT) 50045023 23MM,Electrical,2,23.50,3,Nietz,12PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7176,2445,SIN-CLE-DRA-H/D-5M,PCS,Heavy Duty Pipe Cleaner 5.0M,Chemicals & Adhesives,2,22.50,3,,YG577,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7177,2208,TOO-NIE-SOC-KEY-L08MM,PCS,Nietz 1/2 IN Drive Long Allen Bxsocket 50240108 8MM,Power Tools,2,22.00,3,Nietz,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7178,1803,"TOO-NIE-SOC-HAN-1/2""-32MM",PCS,Nietz Dr Chrome Socket (12PT)50043032 32MM,Electrical,2,21.90,3,Nietz,12PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7179,1845,NIE-SOC-HAN-DEE-12P-1/2-20MM,PCS,Nietz Dr Deep Cr Socket (12PT) 50045020 20MM,Electrical,2,18.50,3,Nietz,12PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7180,2278,BOS-1617-000-525,SET,Carbon Brush Gbh 2-26 Dre/dfr,Power Tools,2,18.50,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7181,2367,BOS-2608-680-796,PCS,Multi Purpose D/bit 10 X 80 X 120MM,Power Tools,2,17.50,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7182,1868,NIE-SOC-HAN-DEE-12P-1/2-13MM,PCS,Nietz Dr Deep Cr Socket (12PT) 50045013 13MM,Electrical,2,16.70,3,Nietz,12PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7183,1030,BOS-2608-603-360,PCS,Flap Disc 4 P120 (standard For Inox),Power Tools,2,16.50,3,Bosch,P120,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7184,1867,NIE-SOC-HAN-DEE-12P-1/2-10MM,PCS,Nietz Dr Deep Cr Socket (12PT) 50045010 10MM,Electrical,2,16.20,3,Nietz,12PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7185,2417,BOS-1619-P02-870,SET,Carbon Brush Gws 7-100,Power Tools,2,16.20,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7186,2587,WEL-ELE-J38.12-2.5MM,PCK,Welding Electrode X 2.5MM (PCK),Welding,6,15.90,3,,J38.12,duplicate_listing,pending,,,,manus-2559-2608,"PENDING: Malaysia-first exact-model searches were run using the required three queries. No authoritative exact page plus exact downloadable image cleared the candidate gate; family, sibling, marketplace, and generic images were not substituted. Queries recorded in search_queries.",yes,open,,,
7187,1888,BOS-2608-680-281,PCS,Sds + Drill Bit S3 14 X 100/160MM,Power Tool Accessories,2,15.20,3,Bosch,100/160MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7188,2446,STI-BRU-CUT-DEF,PCS,Deflector Brush Cutter,Outdoor & Garden,2,14.00,3,STIHL,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7189,1015,"NIE-SOC-IMP-1/2""-16MM",PCS,Nietz Dr Impact Socket (6PT) 50140016 16MM,Power Tools,2,13.90,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7190,1014,"NIE-SOC-IMP-1/2""-15MM",PCS,Nietz Dr Impact Socket (6PT) 50140015 15MM,Power Tools,2,13.80,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7191,1897,NIE-PLU-SOC-50046616,PCS,Nietz Spark Plug Socket 50046616,Electrical,2,12.90,3,Nietz,5/8IN,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7192,1448,NIETZ-MOU-FLA-WHE-57121100,PCS,Nietz Mounted Flap Wheel 57121100,Abrasives & Cutting,2,12.50,3,Nietz,25X20X6,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7193,2037,"TOO-NIE-SOC-HAN-1/2""-19MM",PCS,Nietz Dr Chrome Socket (12PT)50043019 19MM,Electrical,2,10.90,3,Nietz,12PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7194,2061,GUN-CAU-GT903,PCS,Glotool Caulking Gun 903Y,Fasteners & Fixings,2,9.90,3,Glotool,903Y,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7195,1567,NIETZ-MOU-FLA-WHE-57131080,PCS,Nietz Mounted Flap Wheel 57131080,Abrasives & Cutting,2,8.90,3,Nietz,30X20X6,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7196,1596,NIETZ-MOU-FLA-WHE-57131100,PCS,Nietz Mounted Flap Wheel 57131100,Abrasives & Cutting,2,8.90,3,Nietz,30X20X6,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7197,2584,TOO-NIE-ALL-KEY-06MM,PCS,Nietz E/long Ball Point Satin Wrch 53252060 6MM,Power Tools,2,8.90,3,Nietz,,reopen,pending,https://nietz.com.my/product-catalogue/,,,manus-2559-2608,"PENDING: Official NIETZ catalogue landing page was opened, but no model-specific 53252060 image was exposed or preserved. Queries recorded in search_queries.",yes,open,,,
7198,2230,"TOO-NIE-SOC-HAN-1/2""-11MM",PCS,Nietz Dr Chrome Socket (12PT)50043011 11MM,Electrical,2,7.80,3,Nietz,12PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7199,2488,TOO-COM-GLO-12MM,PCS,Glotool Combination Wrench 12MM,Hand Tools,2,4.90,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7200,1622,NIP-ECO-OR,CAN,1L 811-1025 Eco 100 Red Oxide Or,Paint & Sundries,2,0.00,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7201,2077,NIP-ODO-SFT-MATT-5L-T,CAN,5L Nippon Odourlite Soft Matt - T,Paint & Sundries,2,0.00,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7202,2041,WEL-MAC-IWE-MIG-220I,UNIT,I-weld MIG Welding Machine MIG 220I,Welding,1,2198.00,3,,220I,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7203,1562,COMPRESSOR-ABKS-AB3.0HP-100L,UNIT,Abks 3.0HP 100L Air Compressor,Power Tools,1,1799.00,3,,3.0HP,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7204,2137,SUMO-SM200WI,UNIT,Sumo Inverter Gasoline Welder/gene. 6.5HP,Welding,1,1748.00,3,,6.5HP,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7205,1646,DC-20V-XA+,SET,"20V DCZC04-24Z,DCJZ2060IZ -sets Xa+ /DC-20V",Power Tools,1,1695.00,3,,DCZC04-24Z,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7206,1610,PUM-WTR-CHM4-2H,UNIT,Prodn Intelligent Inverter Water Pump (wifi),Pumps & Water,1,1688.00,3,,CHM4-2H,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7207,1716,KING KONG-HR150-1500L,UNIT,King Kong S/steel Water Tank 1500L,Pumps & Water,1,1660.00,3,,HR150,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7208,1667,PUM-WTR-ADELINO-AWJ4-4,UNIT,Adelino S/s Multi Stage Centrifugal Auto. Pump (1HP),Pumps & Water,1,1498.00,3,,1HP,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7209,1700,SUMO-SM-158,UNIT,Sumo High Pressure Washer 150 BAR,Power Tools,1,1448.00,3,,SM-158,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7210,1728,PUM-WTR-ADELINO-ACM200,UNIT,Adelino Centrifugal Pump,Pumps & Water,1,1345.00,3,,ACM200,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7211,1804,TOO-WRE-AIR-RT5770,UNIT,Rotake 1 Air Impact WRENCH-RT5770,Power Tools,1,1299.00,3,,WRENCH-RT5770,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7212,2354,MKX-2021-BRUS-3IN1,SET,Mark-x Brushless 3 IN 1 Combination Set,Other,1,1299.00,3,,MKX-2021-3IN1,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7213,1266,SINK-CAB-CKS7548-BL,PCS,Cabana Multifunctional Kitchen Sink,Kitchen & Sinks,1,1288.00,3,,CKS7548-BL,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7214,1739,SUMO-LT2500N-6,UNIT,Sumo Gasoline Generator LT2500N-6,Outdoor & Garden,1,1279.00,3,,LT2500N-6,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7215,1235,SAF-BOX-YSS520,UNIT,Yale Yss 520 Standard Safe (large),Locks & Security,1,1188.00,3,Yale,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7216,1110,DC-DJC30,SET,Magnetic Drill (900W),Power Tools,1,1099.00,3,,DJC30,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7217,1810,PUM-SHOWFOU-SC-0512,UNIT,Showfou Pump SC-0512,Pumps & Water,1,1099.00,3,,SC-0512,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7218,1830,SUMO-SM-1575,UNIT,Sumo Engine Pressure Cleaner 6.5HP,Power Tools,1,1098.00,3,,6.5HP,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7219,1547,DC-Z1G-FF-15,SET,Percussion Hammer,Hand Tools,1,1049.00,3,,DZG15,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7220,1890,DC-DCSM04-100FK,SET,Cordless Brushless Angle Grinder (5.0AH X2/4A),Power Tools,1,1019.00,3,,X2/4A,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7221,1322,SAF-BOX-YSS380,UNIT,Yale Yss 380 Standard Safe ( File),Hand Tools,1,998.00,3,Yale,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7222,1912,TOO-WRE-AIR-RT5563,UNIT,Rotake 1 Air Impact WRENCH-RT5563,Power Tools,1,988.00,3,,WRENCH-RT5563,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7223,1948,DC-DCKIT10BK,SET,+ (4.0AH X2/4A) DCZC22BK DCSM03-100Z,Power Tools,1,979.00,3,,X2/4A,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7224,2055,X-WAT-FIL-4000-ACQUA-KH4K,UNIT,ACQUA4000,Power Tools,1,929.00,3,,ACQUA4000,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7225,1950,DC-DCKIT49BK,SET,+ (4.0AH X2/4A) DCMP6BK DCJZ2060IZ,Power Tools,1,899.00,3,,X2/4A,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7226,1985,JQB-JUMP-XPRESS-F39,UNIT,Jqb Jump Starter Jumpxpress F39,Power Tools,1,899.00,3,,F39,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7227,1949,DC-DCKIT47BK,SET,+ (4.0AH X2/4A) DCMQ85EK DCJZ2060IZ,Power Tools,1,898.00,3,,X2/4A,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7228,1971,TOO-WRE-AIR-RT5562,UNIT,Rotake 3/4 Air Impact Wrench,Power Tools,1,898.00,3,,RT5562,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7229,1907,PUM-SHOWFOU-SF-0512N,UNIT,Showfou Submersible Pump 2,Pumps & Water,1,887.00,3,,SF-0512D,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7230,2502,LAD-EXT-DOU-15X15,UNIT,Double Ext Ladder 15X15FT,Ladders & Access,1,869.00,3,,15X15FT,reopen,pending,https://nietz.com.my/product-category/general-hardware/ladders/,,,recover-pass1,Q: nietz.com.my ladders category lists 'NIETZ Double Extension Ladder' family; 15x15FT size variant not itemised on category page.,yes,open,,,
7231,1543,SIN-SKS-7645,PCS,Stainless Steel Single Bowl K/sink,Kitchen & Sinks,1,849.00,3,,SWP-KS-250-7645,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7232,2082,X-BOS-0601-64C-8L0,UNIT,Gsa Sabre Saw,Power Tools,1,849.00,3,,1100E,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7233,1554,SIN-SWP-10549,PCS,Triple Bowl Kitchen Sink,Kitchen & Sinks,1,839.00,3,,SWP-KS-230-10549,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7234,1013,BOS-RP15G,UNIT,Robin Power Sprayer Set,Outdoor & Garden,1,825.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7235,1990,SUMO-LT1200N-6,UNIT,Sumo Gasoline Generator SM1200N-6,Outdoor & Garden,1,809.00,3,,SM1200N-6,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7236,1074,BOS-0601-224-1L0,UNIT,Ggs 5000L Straight Grinder,Power Tools,1,798.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7237,2040,TOO-WRE-KPT-220P,UNIT(S),Kawasaki Impact Wrench - Kpt - 220P,Power Tools,1,798.00,3,,220P,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7238,1542,SIN-CAB-CKS6407,PCS,Cabana Kitchen Sink Nanomagma S/steel 750MM,Kitchen & Sinks,1,768.00,3,,CKS6407,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7239,2028,COM-AIR-AB2.5HPOF,UNIT,Airbank Oil Free Air Compressor 2.5HP 24L,Power Tools,1,729.00,3,,2.5HP,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7240,1404,RIC-COO-BTY-PL-50,PCS,Butterfly Gas Rice Cooker,Home Appliances,1,699.00,3,,PL-50,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7241,1416,FAN-CEI-KDK-15Y2-S-004,SET,Kdk Ceiling Fan 60 Copper,Fans & Ventilation,1,685.00,3,,K15Y2,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7242,2069,COMPRESSOR-AIRBANK-AB2.5HP,UNIT,Airbank 2.5HP 24L Air Compressor,Power Tools,1,649.00,3,,2.5HP,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7243,2191,BAT-CHA-KENDE-SM2024,UNIT,Kende Battery Charger 24V,Electrical,1,635.00,3,,20AMP-SM2024,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7244,1093,BOS-0601-3A2-0L0,UNIT,Gpo 950 Polisher,Power Tools,1,629.00,3,Bosch,,reopen,pending,,,,g2500,Source item 0601-3A2-0L0 conflicts with Bosch service record 3 601 CA2 0L0.,yes,open,,,
7245,1668,SIN-S/S-CLN-SXST8650R,UNIT,Sanix S/s Double B/sink + Stand,Kitchen & Sinks,1,599.00,3,,ST8650R,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7246,1117,BOS-0601-27A-3L0,UNIT,Gbg 35-15 Bench Grinder,Power Tools,1,598.00,3,Bosch,,reopen,pending,,,,g2500,CDN verification shell blocked preserved page body; source cannot be fully audited despite exact metadata.,yes,open,,,
7247,1611,SIN-CAB-CKS7606-GY,PCS,Cabana S/s Undermount Kitchen Sink (gold Ylw),Kitchen & Sinks,1,589.00,3,,CKS7606-GY,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7248,2221,COM-AIR-ACO-AC24L,UNIT,Air Fighter/ouwenbull 2.5HP 24L Air Compressor,Power Tools,1,569.00,3,,2.5HP,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7249,1513,RIC-COO-PSN-BRC-6050,PCS,Butterfly 10L Electric Rice Cooker,Home Appliances,1,559.00,3,,BRC-6050,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7250,1838,DC-DZG06-6,SET,Percussion Hammer / (1400W),Hand Tools,1,559.00,3,,DZG06-6S,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7251,2236,DC-DCJZ2050IDE,SET,Cordless Brushless Driver/hammer Drill 20V (2.0AH X2/2A) / DCJZ2050I,Power Tools,1,559.00,3,,X2/2A,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7252,2450,DC-J1G-FF02-355,SET,Electric Cut Off Machine,Power Tools,1,558.00,3,,DJG02-355,reopen,pending,,,,recover-pass1,Q: prior candidate asset was an unverified manual desktop screenshot (rejected); dongchengmalaysia.com dead; dongchengtool.com mapping unavailable. host_dead_asset_rejected.,yes,open,,,
7253,2188,PUM-SHOWFOU-GF-100N,UNIT,Showfou Pump GF-100N,Pumps & Water,1,549.00,3,,GF-100N,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7254,2253,GUN-TRA-ST64,PCS,Meite H/duty Pneumatic,Power Tools,1,549.00,3,,NAILER-ST64,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7255,2159,GRA-CUT-SUMO-SM-43N,UNIT,Sumo Brush Cutter SM43N,Outdoor & Garden,1,539.00,3,,SM43N,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7256,1143,TOO-MULTI-STMT81243-840,SET,110PCS Stanley Multi Tool Set,Power Tools,1,529.00,3,Stanley,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7257,2250,DC-DCPL208AM,SET,Cordless Brushless Impact Drive 20V (2.0AH X2/2A),Power Tools,1,529.00,3,,X2/2A,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7258,1545,ALP-WAT-HEA-5000EP-WHI,UNIT,Alpha Instant Water Heater 5000EP-WHI,Home Appliances,1,519.00,3,,5000EP-WHI,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7259,1145,BOS-2608-615-006,PCS,"Standard For Concrete 350MM (14"")",Power Tools,1,499.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7260,2349,DC-DCJZ2060iAM,SET,Cordless Brushless Driver/hammer Drill 20V (2.0AH X2/2A) / DCJZ2060IAM,Power Tools,1,498.00,3,,X2/2A,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7261,1160,BOS-0600-847-ELO,UNIT,Easy Aqt 100 High P/cleaner,Chemicals & Adhesives,1,488.00,3,Bosch,,reopen,pending,,,,g2500,Dealer page disclaims exact image fidelity; image cannot be promoted as exact SKU asset.,yes,open,,,
7262,1720,SIN-CAB-CKS7306,PCS,Cabana Kitchen Sink CKS7306,Kitchen & Sinks,1,479.00,3,,CKS7306,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7263,1723,WAS-BAS-IS8207,NOS,IS8207 Art Basin,Bathroom,1,479.00,3,,IS8207,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7264,1740,TOI-TRP-WC-CWC605-S,PCS,Cab Close-couple Wash Down,Bathroom,1,479.00,3,,CWC605-S,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7265,2309,TOO-WRE-KPT-14SHM,UNIT(S),Kawasaki Impact Wrench - Kpt,Power Tools,1,469.00,3,,14SHM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7266,2247,BLO-GWC1820PCF,UNIT,Black+decker Power Boost Blower 18V,Power Tools,1,459.00,3,,GWC1820PCF,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7267,1389,DC-DQE1200/10L,SET,Oil-free Air Compressor (10L),Power Tools,1,455.00,3,,DQE1200/10L,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7268,1617,FAN-CEI-ALP-FV37,UNIT,Alpha Vannus VC3- 3B/52 LED Ceiling Fan - Matt Black,Fans & Ventilation,1,449.00,3,,VC3-,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7269,1995,X-LOC-SGD-PL300-60MM-5PCS,SETS,60MM St. Guchi Armoured Padlock KA-5PCS PL300,Locks & Security,1,449.00,3,,KA-5PCS,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7270,2375,DC-DQU08-160,SET,Electric Mixer (1400W),Power Tools,1,449.00,3,,DQU08-160,reopen,pending,https://www.dongchengtool.com/product/detail/1646877860838,https://dongcheng.obs.ap-southeast-1.myhuaweicloud.com/cms/2022/2/10/1646877770543/DQU160.jpg,,recover-pass1,Q: official OEM mixer page is 'DQU160' (160mm paddle); row code DQU08-160 likely the 800W variant of the same mixer but code is not verbatim on OEM site. model_code_variance_DQU160.,yes,open,,,
7271,2387,TOO-BOS-HAMM-BRH616,SET,Bossman 20V Brushless Rotary Hammer (BRH616),Power Tools,1,439.00,3,,BRH616,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7272,1748,MIR-KT8002-500X700,PCS,Mirror Kt 8002-500X700,Bathroom,1,435.00,3,,8002-500X700,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7273,1213,BOS-0601-083-480,UNIT,Gis 500 Temperature Detector,Power Tools,1,419.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7274,2396,DC-DZC03-28,SET,28MM Electric Rotary Hammer,Power Tools,1,418.00,3,,DZC03-28,reopen,pending,,,,recover-pass1,Q: DZC03-28 confirmed real (dongcheng-tools.com US distributor page; sibling of recovered DZC04-28) but global dongchengtool.com detail page not surfaced this pass. oem_page_not_surfaced.,yes,open,,,
7275,1006,TAP-SIN-SRTKT69SS-GM,PCS,Sorento Pillar Mounted Kitchen Tap (gunmetal),Plumbing,1,409.00,3,Sorento,SRTKT69SS-GM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7276,1694,FAN-CEI-ALP-FA113,UNIT,Alpha AF22-BT/56 Ceiling Fan-pwt,Fans & Ventilation,1,409.00,3,,AF22-BT/56,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7277,1214,BOS-0601-2A6-1L0,UNIT,Ghg 18-60 Hot Air Gun,Power Tools,1,399.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7278,1722,"TOO-VIC-GLO-8""",PCS,Glotool Bench Vice 8,Hand Tools,1,399.00,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7279,1741,BATH-CBF66409-WHI,PCS,Cab 6 IN 1 S/steel Bathroom Furnit Set-whi,Bathroom,1,399.00,3,,CBF66409,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7280,1045,COC-SIN-SRTWT5812,PCS,Sorento Wall Mou. Kitchen Double Tap,Plumbing,1,389.00,3,Sorento,SRTWT5812,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7281,1097,STA-KAR-VAC-WD1,UNIT,Wd 1 Karcher Vacuum Cleaner,Chemicals & Adhesives,1,385.00,3,Stanley,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7282,1029,TAP-SIN-SRTKT72SS,PCS,Sorento Pillar Mounted Kitchen Cold Tap,Plumbing,1,379.00,3,Sorento,SRTKT72SS,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7283,1300,BOS-0603-264-670,UNIT(S),Pkp 3.6 Li Cordless Hot Glue Gun,Power Tools,1,379.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7284,2419,DC-DCQF32DM-02V,SET,Cordless Brushless Blower 20V (4.0AH X1/4A),Power Tools,1,379.00,3,,X1/4A,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7285,1420,PRO-COAT-Z588-GRY-18KG,TIN,Procoat Z588 Grey 18KG,Paint & Sundries,1,369.00,3,,Z588,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7286,1052,TAP-SOR-SRTKT68SS-FRG,PCS,Sorento Pillar Mounted Kitchen Tap (full Rose Gold),Plumbing,1,349.00,3,Sorento,SRTKT68SS-FRG,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7287,2451,DC-ZIC-FF05-26B,SET,Hammer Drill / DZC05-26B,Power Tools,1,338.00,3,,DZC05-26B,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7288,1800,OVEN-MID-EM825AGS-BK,PCS,Midea Microwave Oven 25L,Home Appliances,1,329.00,3,,EM825AGS-BK,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
