item_code,uom,display_name,category,stock_qty,price_myr,priority_score,priority_tier,detected_brand,detected_model,suggested_family_key,family_listing_count,candidate_page_url,candidate_image_url,source_owner,rights_status,match_confidence,review_status,image_url,local_asset_path,checksum,notes,source_position,coverage_source,coverage_file,existing_classification,existing_rights_status,existing_model,existing_source_url,existing_image_url,existing_image_status,existing_notes,campaign_classification,rights_status_final,evidence_ready,campaign_notes
OVEN-RUB-TAE13-M265,UNIT,Rubine Built-in Oven RBO-IA6X-70SS,Home Appliances,1,1699.00,86.3,1,Rubine,RBO-IA6X-70SS,rubine:rubine-built-in-oven-rbo-ia6x-70ss,1,https://www.rubine.com.my/offers/kitchen-appliances-2018-october.pdf,,Rubine Malaysia,pending,A,candidate,,,,Official Rubine publication lists exact RBO-IA6X-70SS model.,49,priority50_forensic,/home/ubuntu/work/ekoway_priority50_forensic_reviewed.csv,PENDING,unknown,,,,pending,,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
TAP-SAN-SWP-SS-304-3970,PCS,Saniware Premier Flexible Hose Pillar Sink Tap Waterfall,Kitchen & Sinks,1,269.00,86.3,1,Saniware,SWP-SS-304-3970,saniware:saniware-premier-flexible-hose-pillar-sink-tap-waterfall,2,,,,pending,,pending,,,,,50,priority50_forensic,/home/ubuntu/work/ekoway_priority50_forensic_reviewed.csv,PENDING,unknown,,,,pending,,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
TOI-TRP-WC-SRTWC8354-SH-UF(250MM),PCS,Sorento Twister Flush Tech,Bathroom,2,839.00,86.3,1,Sorento,SRTWC8354-SH-UF,sorento:sorento-twister-flush-tech,1,,,,pending,,pending,,,,,51,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,PENDING,needs_permission,SRTWC8354-SH,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=7,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=7,catalogue page crop not individually preserved,,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
SHO-SOR-SRTWT2634-RG,PCS,Sorento Exposed Shower Set (matt Blk+rose Gold),Bathroom,2,799.00,86.1,1,Sorento,SRTWT2634-RG,sorento:sorento-exposed-shower-set-matt-blk-rose,1,https://sorento.com.my/bathroom/shower-bidet/exposed-shower-set/srtwt2634-rg-detail,,Sorento,pending,A,candidate,,,,Official product page matches SRTWT2634-RG black and rose-gold exposed shower set.,52,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,VERIFIED_CANDIDATE,needs_permission,SRTWT2634-RG,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=63,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=63,catalogue page crop required for asset harvest,,VERIFIED_CANDIDATE,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
STA-GRI-SG6100,UNIT,Stanley Grinder 620W,Power Tools,8,119.00,86.1,1,Stanley,SG6100,stanley:stanley-grinder,2,,,,pending,,pending,,,,,53,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,PENDING,needs_permission,SG6100,https://www.lkkhardware.com/showproducts/productid/5449423/620w-stanley-angle-grinder-sg6100xd/,NOT_PRESERVED,not preserved,,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
STA-DRI-SCH10D2K,UNIT,Stanley 12V Tower Up Hammer Drill/driver 2.0AH,Power Tools,19,299.00,85.9,1,Stanley,SCH10D2K,stanley:stanley-tower-up-hammer-drill-driver,1,,,,pending,,pending,,,,,54,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,PENDING,needs_permission,SCH10D2K-B1,https://theleedenstore.com.my/product/stanley-sch10d2k-b1-12v-brushed-cordless-hammer-drill-with-2-0ah-battery-1-5a-charger/,https://theleedenstore.com.my/wp-content/uploads/2024/02/STENLEY-CORDLESS-SERIES_STANLEY-SCH10D2K-B1-12V-BRUSHED-CORDLESS-HAMMER-DRILL-WITH-2.0AH-BATTERY-1.5A-CHARGER.jpg,exact dealer asset; not rights-cleared,,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
TOI-TRP-WC-2110A-S,SET,Saniware Eco Seat Cover Top&bottom Washdown Two-piece Closet,Bathroom,4,379.00,85.9,1,Saniware,WC-2110A-S250MM,saniware:saniware-eco-seat-cover-top-bottom-washdown-two,1,,,,pending,,pending,,,,,55,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,PENDING,needs_permission,WC-2110A-S200,https://saniware.com/product/wc-2110a-s200/,NOT_PRESERVED,not preserved,,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
TOI-TRP-WC-2122A-S,SET,Saniware Washdown Closet WC-2122A-S250MM,Bathroom,4,379.00,85.9,1,Saniware,WC-2122A-S250MM,saniware:saniware-washdown-closet-wc-s250mm,1,,,,pending,,pending,,,,,56,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,PENDING,needs_permission,WC-2122A-S300,https://saniware.com/product/wc-2122a-s300/,NOT_PRESERVED,not preserved,,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
TOI-TRP-WC-SRTWC286-SH-S(250MM),PCS,Sorento One Piece Washdown Flush Tech,Bathroom,2,749.00,85.8,1,Sorento,SRTWC286-SH-S,sorento:sorento-one-piece-washdown-flush-tech,1,,,,pending,,pending,,,,,57,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,VERIFIED_CANDIDATE,needs_permission,SRTWC286-SH,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=7,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=7,catalogue page crop required for asset harvest,,VERIFIED_CANDIDATE,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
TOI-TRP-WC-SRTWC8504-S,PCS,Sorento Washdown W Rimless Flush Tech,Bathroom,2,749.00,85.8,1,Sorento,SRTWC8504-S,sorento:sorento-washdown-w-rimless-flush-tech,1,,,,pending,,pending,,,,,58,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,PENDING,needs_permission,SRTWC8504-RL,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=9,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=9,catalogue page crop not exact source suffix,,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
STA-GRI-SCG400-SOLO,UNIT,Stanley 20V Grinder,Power Tools,3,289.00,85.7,1,Stanley,SCG400,stanley:stanley-grinder,2,,,,pending,,pending,,,,,59,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,PENDING,needs_permission,SCG400,NOT_PRESERVED,NOT_PRESERVED,not preserved,,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
SHO-SOR-SRTWT2634,PCS,Sorento Exposed Shower Set 3-WAYS SRTWT2634,Bathroom,1,1419.00,85.6,1,Sorento,3-WAYS,sorento:sorento-exposed-shower-set-3-ways-srtwt2634,1,https://www.sorento.com.my/index.php/bathroom/shower-bidet/exposed-shower-set/srtwt2634-detail,,Sorento,pending,A,candidate,,,,Official product page matches SRTWT2634 three-way exposed shower set.,60,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,VERIFIED_CANDIDATE,needs_permission,SRTWT2634,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=62,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=62,catalogue page crop required for asset harvest,,VERIFIED_CANDIDATE,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
STA-ROT-HAM-SHR243KA,UNIT,Stanley Rotary Hammer 24MM,Power Tools,2,419.00,85.6,1,Stanley,SHR243KA,stanley:stanley-rotary-hammer,2,,,,pending,,pending,,,,,61,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,PENDING,needs_permission,SHR243KA,NOT_PRESERVED,NOT_PRESERVED,not preserved,,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
SHO-SOR-SRTSH22614-BL,PCS,Sorento 229MM ABS Rain Shower Head (matt Blk),Bathroom,2,109.00,85.5,1,Sorento,SRTSH22614-BL,sorento:sorento-abs-rain-shower-head-matt-blk,2,,,,pending,,pending,,,,,62,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,VERIFIED_CANDIDATE,needs_permission,SRTSH22614-BL,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=65,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=65,catalogue page crop required for asset harvest,,VERIFIED_CANDIDATE,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
SIN-SOR-SRTKS6091,PCS,Sorento Undermount Kitchen Sink,Kitchen & Sinks,2,669.00,85.4,1,Sorento,SRTKS6091,sorento:sorento-undermount-kitchen-sink,1,https://sorento.com.my/result/filter-tap__or__pillar-mounted__or__under-mount__or__rain-shower-head,,Sorento,pending,A,candidate,,,,Official Sorento result page lists exact SRTKS6091 SS304 undermount sink.,63,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,PENDING,needs_permission,SRTKS6091,https://sorento.com.my/index.php?virtuemart_category_id%5B0%5D=21&virtuemart_category_id%5B1%5D=24&virtuemart_category_id%5B2%5D=135&virtuemart_category_id%5B3%5D=39&virtuemart_category_id%5B4%5D=84&virtuemart_category_id%5B5%5D=35&virtuemart_category_id%5B6%5D=59&virtuemart_category_id%5B7%5D=55&virtuemart_category_id%5B8%5D=52&virtuemart_category_id%5B9%5D=48&virtuemart_category_id%5B10%5D=46&virtuemart_category_id%5B11%5D=64&custom_f_12%5B0%5D=4368726f6d65&option=com_customfilters,NOT_PRESERVED,not preserved,,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
FAN-CEI-LED-RCF-MOZIA56-5BL-BT,PCS,Rubine Blk Timber LED Ceiling Fan,Fans & Ventilation,3,439.00,85.3,1,Rubine,RCF-MOZIA56-5BL-BT,rubine:rubine-blk-timber-led-ceiling-fan,1,,,,pending,,pending,,,,,64,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,VERIFIED_CANDIDATE,needs_permission,RCF-MOZIA56-5BL,https://www.rubine.com.my/product/RCF-MOZIA56-5BL,https://www.rubine.com.my/files/product_img/IM00032.png,exact official asset,,VERIFIED_CANDIDATE,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
TOI-TRP-WC-SRTWC8366-S(250MM),PCS,Sorento One Piece Washdown W Rimless Flush Tech,Bathroom,1,1309.00,85.3,1,Sorento,SRTWC8366-S,sorento:sorento-one-piece-washdown-w-rimless-flush-tech,1,,,,pending,,pending,,,,,65,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,PENDING,needs_permission,SRTWC8366-RL-UF,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=8,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=8,catalogue page crop not exact source suffix,,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
TOI-TRP-WC-SRTWC8518-SH-S,PCS,Sorento One Piece Twister Flushing Tech,Bathroom,2,649.00,85.3,1,Sorento,SRTWC8518-SH-S,sorento:sorento-one-piece-twister-flushing-tech,1,,,,pending,,pending,,,,,66,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,PENDING,needs_permission,SRTWC8518-SH,https://www.facebook.com/SorentoMalaysia/posts/whether-you-choose-the-powerful-gravity-driven-washdown-or-the-silent-360-degree/1342912134544835/,NOT_PRESERVED,not preserved,,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
GAS-STO-RUB-TAE10-E102,UNIT,Rubine Ceramic Hob,Kitchen & Sinks,1,1259.00,85.2,1,Rubine,RCE-VULCAN40-BL,rubine:rubine-ceramic-hob,1,,,,pending,,pending,,,,,67,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,VERIFIED_CANDIDATE,needs_permission,RCE-VULCAN40-BL,https://www.rubine.com.my/product/RCE-VULCAN40-BL,https://www.rubine.com.my/files/product_img/IM02133.jpg,exact official asset,,VERIFIED_CANDIDATE,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
ELE-BUL-B22-3W-RED,PCS,Taicon B22 3W LED Color Bulb - Red,Lighting,56,3.50,85.1,1,Taicon,B22,taicon:taicon-b22-led-color-bulb,4,,,,pending,,pending,,,,,68,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,PENDING,needs_permission,B22 3W red LED colour bulb,https://www.facebook.com/100063586223862/posts/taicon-3w-b22e27-led-colour-bulb3w-b22-led-colour-bulb%EF%B8%8Fblue%EF%B8%8Fred%EF%B8%8Fyellow%EF%B8%8Fwhite%EF%B8%8Fpin/1546526540810205/,NOT_PRESERVED,not preserved,,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
ELE-BUL-E27-10W-RED,PCS,Taicon E27 Stick Bulb Red 10W,Lighting,17,11.60,85.1,1,Taicon,E27,taicon:taicon-e27-stick-bulb,2,,,,pending,,pending,,,,,69,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,PENDING,needs_permission,E27 10W red LED stick bulb,https://shopee.com.my/TAICON-LED-STICK-BULB-SERIES-i.94779936.2695466463,NOT_PRESERVED,not preserved,,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
MIR-SWBC-SS6414,SET,Saniware Bathroom Cabinet Set Water Tap SWBC-SS6414,Bathroom,2,619.00,85.1,1,Saniware,SWBC-SS6414,saniware:saniware-bathroom-cabinet-set-water-tap-swbc-ss6414,1,,,,pending,,pending,,,,,70,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,PENDING,needs_permission,SWBC-SS6414,https://saniware.com/?s=SWBC-SS6414,NOT_PRESERVED,not preserved,,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
OVEN-RUB-TAE13-M507,UNIT,Rubine M/wave Oven RMO-934SS-GD34X,Home Appliances,1,1229.00,85.1,1,Rubine,RMO-934SS-GD34X,rubine:rubine-m-wave-oven-rmo-934ss-gd34x,1,https://www.rubine.com.my/manual-download.php?parent_id=all,,Rubine Malaysia,pending,C,candidate,,,,Official page lists RMO-934SS-GD34 while AutoCount includes a trailing X; verify appliance label before use.,71,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,PENDING,needs_permission,RMO-934SS-GD34,https://www.rubine.com.my/product/RMO-934SS-GD34,https://www.rubine.com.my/files/product_img/IM01814.jpg,exact official asset for base model; source suffix unresolved,,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
SHO-SOR-SRTSH2623-BL,PCS,Sorento 225MM ABS Rain Shower Head Matt Blk,Bathroom,2,99.00,85.1,1,Sorento,SRTSH2623-BL,sorento:sorento-abs-rain-shower-head-matt-blk,2,https://sorento.com.my/result/filter-tap__or__pillar-mounted__or__under-mount__or__rain-shower-head,,Sorento,pending,A,candidate,,,,Official Sorento result page lists exact SRTSH2623-BL 225mm ABS rain shower head.,72,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,VERIFIED_CANDIDATE,needs_permission,SRTSH2623-BL,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=65,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=65,catalogue page crop required for asset harvest,,VERIFIED_CANDIDATE,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
SIN-SOR-SRTKS2426-BL,PCS,Sorento Kitch. Sink-blk Ultrasonic Nano Tech,Kitchen & Sinks,2,619.00,85.1,1,Sorento,S/S304,sorento:sorento-kitch-sink-blk-ultrasonic-nano-tech,1,https://sorento.com.my/result/filter-tap__or__pillar-mounted__or__under-mount__or__rain-shower-head,,Sorento,pending,A,candidate,,,,Official Sorento result page lists exact SRTKS2426-BL SS304 undermount sink.,73,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,VERIFIED_CANDIDATE,needs_permission,SRTKS2426-BL,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=94,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=94,catalogue page crop required for asset harvest,,VERIFIED_CANDIDATE,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
SHO-SAN-SWP-BSP-5505B,PCS,Saniware Premier 3WAY Bath Shower Set For Water Heater (black),Bathroom,2,609.00,85.0,1,Saniware,3WAY,saniware:saniware-premier-3way-bath-shower-set-for-water,1,,,,pending,,pending,,,,,74,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,PENDING,needs_permission,SWP-BSP-5505B,https://www.yesbath.com.my/showproducts/productid/6045655/sus304-3-way-bath-shower-set-for-water-heater-black-swpbsp5505b/,https://cdn1.npcdn.net/images/cf6eef12013f376c4a5f3b39abeebe92_1757471914.webp?md5id=5de402365ca7341b8b1e38b3013768e8&new_width=1000&new_height=1000&size=max&w=-62170008925&from=jpeg&type=9,exact dealer asset; not rights-cleared,,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
TAP-SAN-SWP-SS-304-3950-MB,PCS,Saniware Premier Flexible Hose Kitchen Pillar Sink Tap (matt Blk),Kitchen & Sinks,1,189.00,85.0,1,Saniware,SWP-SS-304-3950-MB,saniware:saniware-premier-flexible-hose-kitchen-pillar-sink-tap,2,,,,pending,,pending,,,,,75,products_51_100,/home/ubuntu/work/products_51_100_reviewed.csv,PENDING,needs_permission,SWP-SS-304-3950-MB,https://www.gsthardware.com.my/product/saniware-flexible-hose-kitchen-pillar-tapgun-metal-swp-ss-304-3950-gm/,NOT_PRESERVED,not preserved,,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
