item_code,display_name,category,uom,stock_qty,price_myr
TAP-SAN-SWS-304-3964,Saniware Sliver Kitchen W Sink Tap,Kitchen & Sinks,PCS,4,62.00
JUG-KHI-KET-EK5813,Khind 1.7L Jug Kettle (white),Home Appliances,SET,4,59.00
NIP-PHG-5L-MBLK,5L Platone High Gloss 8103 Matt Black,Paint & Sundries,CAN,19,148.00
NIP-SAT-GLO-5L-145,5L Nippon Satin Glo 145 White,Paint & Sundries,CAN,14,229.00
NIP-WTRB-18L-A,18L Nippon Weatherbond Quartz Accent Base,Paint & Sundries,DRUM,5,539.00
NIP-WTRB-18L-T,18L Nippon Weatherbond Quartz Tint Base,Paint & Sundries,DRUM,5,549.00
TAP-SAN-SWP-SS-304-3938-MB,Saniware Premier Double Spout Kit. Wall Sink Tap-matt Blk,Kitchen & Sinks,PCS,1,288.00
"HOS-FLE-GLO-60""",Glotool Flexible Tube F1/2 X F12 X 60,Outdoor & Garden,PCS,8,16.90
NIP-PHG-5L-D,5L Platone High Gloss Deep Base,Paint & Sundries,CAN,20,142.60
BOS-0601-9K3-0L2,Gsr Batt. Screwdriver 185-LI,Hand Tools,UNIT,4,698.00
CHA-SAW-STIHL-MS230,Stihl Chainsaw 18 Stihl Chain & Guide BAR,"Rope, Chain & Netting",UNIT,2,1089.00
FAN-CEI-DEKA-CX156BK12,Deka Ceiling Fan X-one 56 Blk,Fans & Ventilation,UNIT,20,159.00
BOS-0600-8A7-FLO,Easy Aqt 110 High P/cleaner,Chemicals & Adhesives,UNIT,22,488.00
BOS-0601-375-6L0,Gws 060 Angle Grinder,Power Tools,UNIT,50,169.00
STA-HAM-BRU-SBH900M2K,Stanley Fatmax V20 Brushless Sds Plus Hammer Drill,Power Tool Accessories,UNIT,3,1329.00
ELE-FAJAR-FLX-2.5MM-GREY,Fajar 2.5MM (50/0.25) X Flexible Cable (grey) (COIL),Electrical,COIL,2,1749.00
ELE-CAB-FLE-P40163CW-ROLL,Taicon 40/016 X Flexible Cable,Electrical,ROLL,22,129.00
TAR-SHT-GT2-O/B-6',Glotool PE Trap (GT-02) 6'X70YDS,Plumbing,COIL,10,254.00
NIP-ROOF-20L-T,20L Nippon Roof Coating Tint Base,Building Materials,UNIT,4,609.00
BOS-0611-338-5L0,Gsh 500 Demolition Hammer,Power Tools,UNIT,5,938.00
BOS-0611-272-1L4,Gbh 2-24 Dre Rotary Hammer Set,Power Tools,UNIT,6,619.00
NIP-WTRB-18L-WHITE,18L Nippon Weatherbond Quartz 145 White,Paint & Sundries,CAN,6,599.00
BOS-0600-8A7-AL0,Aquatak 125 High P/cleaner,Chemicals & Adhesives,UNIT,5,895.00
NIP-WTRB-WHI-15004,18L Nippon Weatherbond Quartz 15004 Ws White,Paint & Sundries,CAN,6,495.00
NIP-WTRB-5L-WHITE,5L Nippon Weatherbond 145 White,Paint & Sundries,CAN,11,298.00
BOS-0601-6A0-0L0,Gkf 550 Router,Power Tools,UNIT,7,398.00
STA-HIGH-PRE-WAS-K2,Karcher K2 Power Vps High Pressure Washer,Power Tools,UNIT,3,875.00
STA-PRE-WAS-K3-DEL,Karcher Pressure Washer K3 Deluxe Premium,Power Tools,UNIT,2,1329.00
X-STA-PRE-WAS-K4,Karcher K4 Basic High Pressure Cleaner,Power Tools,UNIT,2,1299.00
BOS-2608-600-017,4 Grinding Disc,Abrasives & Cutting,PCS,1154,3.50
CIMA-DL-L-199Y-RND-18W-CIELO-DL,Cielo Iii 199Y 18W L/dl (rnd/daylight),Lighting,SET,262,16.90
AGR-NET-SUN-GLO-70%,Glotool Sun Shade Netting (70%),"Rope, Chain & Netting",ROLL,27,96.90
SIN-CKS7406,Cabana Kitchen Sink CKS7406,Kitchen & Sinks,PCS,5,588.00
MIR-SBC-600603A,S600 Bathroom Cabinet Set (610X475X450MM),Bathroom,SET,5,559.00
ELE-CAB-FLE-7076,Yazaki 70/076 3C Flexible Cable White,Electrical,ROLL,19,299.00
ELE-CAB-FAJ-2.5MM-80M,Fajar 2C X 2MM Twin Flat Wire,Electrical,ROLL,15,349.00
DC-DCSM03-100EK,Cordless Brushless Angle Grinder 20V,Power Tools,SET,6,898.00
PUM-WTR-JHP4-40,Water Pump Complete Set JHP4-40,Pumps & Water,UNIT,3,1119.00
DC-20V-SETS-XB,"DCZC0424Z, DCPB488Z, / Cordless Full Sets Xb",Power Tools,SET,2,1865.00
DC-20V-XA,"20V DCZC22Z, DCJZ2060IZ, - Sets Xa",Power Tools,SET,2,1695.00
"DOR-HIN-JTC-SSS-4""","Smr S/steel Hinges 4""X3""X2.0MM",Doors & Hardware,SET,330,6.50
SUMO-SM-138,Sumo High Pressure Washer 130 BAR,Power Tools,UNIT,2,1369.00
DL5-WAT-FIL-0942-GRY,DL5 Dalqua 9''X42 Water Filt Sys-fiber Tank Gry,Other,UNIT,19,349.00
IND-CEM-50KGS,Portland Limestone Cement,Building Materials,BAG,116,24.90
"PIP-HDPE-25MM-3/4""","HDPE Pipe 25MM (3/4"") PN12.5(MS-1058)",Plumbing,ROLL,20,244.00
WOO-PLY-3.6MM,Plywood 3.6MM X 4 X 8,Building Materials,PCS,72,27.90
IND-GAL-WIRE-20#-COIL,20 X 12KG Wire,Electrical,COIL,99,50.00
ELE-D/L-ECO-3030-24W,Hms Downlite Hsp 503-24W 6500K,Electrical,PCS,154,19.90
TOO-BOS-BAG-101,Bossman 20V Angle Grinder 105MM,Power Tools,PCS,14,299.00
IND-WIR-MES-1212-20GX100,Wire Mesh 1/2/ X 1/2 X 3 X 20G X 100,Electrical,ROLL,15,194.00
BAT-ENE-MAX-AA4PCS,En Max Aa 4 Pc,Electrical,PCK,128,16.80
BAT-ENE-MAX-AAA4PCS,En Max Aaa 4 Pc,Electrical,PCK,128,16.90
WOO-HOE-CANGKUL-HARDWOOD,Kayu Cangkul (hardwood),Building Materials,PCS,174,12.90
IND-ALUM-SHE-FLA-0.3MMX3',Flat Sheet Alum. 0.3MM X 3,Building Materials,KGS,84,33.90
CEI-FRA-30MM,Ceiling Frame 30MM,Building Materials,PCS,482,2.90
ROO-ZIN-SHE-10'X35G,Corrugated Steel Zinc 10 X 35G,Building Materials,PCS,87,26.90
NAI-COM-65MM-20KG,2 1/2 Wire Nail,Fasteners & Fixings,BOX,35,114.00
ELE-CAB-ZI-C70763G-ROLL,Zi 3C X 70/076 PVC Flex Wire (grey),Electrical,ROLL,12,259.00
PIP-CON-WHI-20MM3M,"3/4""(20MM) X 2.9M Eep - White",Plumbing,LTH,925,2.00
NAI-COM-50MM-20KG,2 Wire Nail,Fasteners & Fixings,BOX,25,114.00
"DRA-COV-TEC-GRE-9""X17""",Techplas 9 X 17 Drain Cover - Grey,Plumbing,PCS,113,15.50
SHO-SOR-SRTWT9615,Sorento Exposed Shower Set 2-WAYS SRTWT9615,Bathroom,PCS,1,498.00
SPR-BID-SWSB-ABS-261,Saniware ABS Spray Bidet Set Holder & 1.2M Flexible Hose,Bathroom,PCS,3,38.00
BAS-SOR-SRTWT7203,Sorento High Basin Cold Tap SRTWT7203,Bathroom,PCS,2,388.00
COC-BAS-SRTWT7445,Sorento Basin Cold Tap - SRTWT7445,Bathroom,PCS,4,175.00
COC-BAS-SRTWT7447-RG,Sorento Basin Cold Tap - SRTWT7447-RG,Bathroom,PCS,3,245.00
TOW-SAN-SWP-BF-7910-G,Saniware Premier Towel Ring (gold),Bathroom,PCS,1,128.00
BATH-SRTBF11707-BLK,Sorento 6IN1 S/s 304 Cabinet -SRTBF11707,Bathroom,PCS,1,718.00
BAS-SOR-SRTWB1409,Sorento Wash Basin SRTWB1409 L415XW415XH135MM,Bathroom,PCS,2,359.00
BAS-SOR-SRTWB3403,Sorento Art Basin SRTWB3403,Bathroom,PCS,1,699.00
TOW-SAN-SWP-BF-7911,Saniware Premier Towel Ring,Bathroom,PCS,1,118.00
BAS-SOR-SRTWB1086,Sorento Table Top Basin,Bathroom,PCS,2,339.00
SHO-SOR-SRTSS8720,Sorento Sliding BAR Shower Set - SRTSS8720,Bathroom,PCS,3,245.00
TOW-SOR-SRT764-24-RG,Sorento Moveable Towel Shelf 600MM (rg+mb),Bathroom,PCS,2,339.00
BAS-SOR-SRTWB3415-BW,Sorento Firenze Series Ultra Thin Edge Basin (blk+whi),Bathroom,PCS,1,649.00
TAP-SAN-SWP-B-2525,Saniware Premier Concealed Bath Shower Cold Tap,Bathroom,PCS,3,228.00
TOI-TRP-WC-8840-P,Sorento Close Couple Wash,Bathroom,SET,1,799.00
COC-BAS-SRTWT7445-BLK,Sorento Basin Cold Tap - SRTWT7445-BLK,Bathroom,PCS,3,188.00
BAS-SOR-SRTWT6807-RG-MIX,Sorento High Basin Mixer Tap (rs+mb),Bathroom,PCS,1,598.00
TAP-SIN0-SRTKT71SS-BL,Sorento Pil Mou Kitchen Mixer Tap W Pull Out Shower (blk),Bathroom,PCS,2,539.00
GRA-SAN-SWFG-SS304-6602,Saniware Floor Grating (150X150MM) SWFG-SS304-6602,Bathroom,PCS,8,72.00
BAS-SOR-SRTWB1086-BL,Sorento Art Basin SRTWB1086-BL L500XW400XH145MM,Bathroom,PCS,1,588.00
BID-SOR-SRT79-SS,Sorento Brass Two Way Tap Bidet,Bathroom,PCS,2,269.00
SHO-SOR-SRTSA850-RG,Sorento 450MM Shower Arm 450MM (rs+mb),Bathroom,PCS,5,99.00
SHO-SOR-SRTSS8770-BL,Sorento Sliding BAR W Hand SHOWER&1.5M Flex. Hose Blk,Bathroom,PCS,2,269.00
BAS-SOR-SRTWT6806-MIX,Sorento High Basin Mixer Tap,Bathroom,PCS,1,539.00
TOI-TRP-WC-2123A-P,Saniware Washdown Closet WC-2123A-P180MM,Bathroom,SET,1,695.00
BAS-SAN-WB-206,Saniware Wall Hung Basin-above Counter Mounting (440X355X170MM),Bathroom,PCS,4,119.00
SHO-SOR-SRTWT7602SS,Sorento S/s Shower Set,Bathroom,PCS,1,629.00
TAP-SIN-SRTKT71SS,Sorento Brass Chrome Pillar Mou Kitchen Mixer W Pull Out Shower,Bathroom,PCS,2,459.00
MIX-SWP-B-2523,Saniware Premier Exposed Bath Shower With Tap-mixer,Bathroom,PCS,2,268.00
SHO-SAN-SWP-HS-503,Saniware Premier Hand Shower With Flexible Hose SWP-HS-503,Bathroom,PCS,1,85.00
BAS-SOR-SRTWT6801,Sorento Basin Cold Tap-chr,Bathroom,PCS,2,239.00
BAS-SOR-SRTWT7202-GM,Sorento Basin Cod Tap-gm,Bathroom,PCS,2,249.00
TAP-SAN-SWP-B-2932,Saniware Premier Basin Pillar Tap-mixer (gun Metal),Bathroom,PCS,1,499.00
TOW-SRT449-RG,Sorento 75CM S/s Towel BAR Matt Blk,Bathroom,PCS,4,108.00
COC-BAS-SRTWT2207,Sorento Basin Cold Tap - SRTWT2207,Bathroom,PCS,3,148.00
SHO-SOR-SRTSS8740,Sorento Sliding BAR W 5 Functions Shower Set,Bathroom,PCS,2,208.00
BAS-SOR-SRTWT7203-GM,Sorento High Basin Cold Tap (gm),Bathroom,PCS,1,448.00
BAS-SOR-SRTWT8303-RG,Sorento High Basin Cold Tap SRTWT8303-RG,Bathroom,PCS,1,449.00
BID-SOR-SRTWT5879-RG,Sorento Brass Hand Bidet - SRTWT5879-RG,Bathroom,PCS,2,229.00
BAS-SOR-SRTWT7202,Sorento Basin Cold Tap SRTWT7202,Bathroom,PCS,2,199.00
COC-BAS-SRTWT5841-RG,Sorento Basin Cold Tap - SRTWT5841-RG,Bathroom,PCS,2,199.00
BAS-SOR-SRTWT-7203-BL,Sorento High Basin Cold Tap (blk),Bathroom,PCS,1,418.00
TAP-SAN-SWP-B-2520,Saniware Premier Basin Pillar Tap Cold,Bathroom,PCS,2,198.00
TAP-SAN-SWP-B-2922,Saniware Premier Basin Pillar Tap-mixer (matt Grey),Bathroom,PCS,1,438.00
BAS-SOR-SRTWB1411,Sorento Wash Basin SRTWB1411 500X400X135MM,Bathroom,PCS,1,399.00
BID-SOR-SRT103-GM,Sorento Two Way Tap Hand BIDET&1.2M Flex Hose,Bathroom,PCS,1,418.00
TOW-SOR-SRT446-RG,Sorento 60CM SS Towel Shelf Rg+mb,Bathroom,PCS,2,185.00
TOW-SOR-SRT9541-BL,Sorento Double Towel BAR S/s,Bathroom,PCS,2,189.00
BAS-SAN-WB-502,Saniware Above Counter Basin (480X380X140MM),Bathroom,PCS,1,399.00
GRA-SAN-SWFG-SS304-6603,Saniware Floor Grating (150X150MM) SWFG-SS304-6603,Bathroom,PCS,5,68.00
SHO-SOR-SRTSS3013,Sorento Hand Shower - SRTSS3013,Bathroom,PCS,3,119.00
SHO-SOR-SRTSH2628-GMB,"Sorento Rain Shower Head: Gun (10"")",Bathroom,PCS,2,179.00
TAP-SAN-SWS-304-3960,Saniware Sliver Basin Sink Tap,Bathroom,PCS,4,79.00
BAS-SOR-SRTWT6851-GY,Sorento Basin Cold Tap-golden Ylw,Bathroom,PCS,1,328.00
BAS-SOR-SRTWT6861-FRG,Sorento Basin Cold Tap-frg,Bathroom,PCS,1,329.00
MIX-KHI-SM220,Khind Stand Mixer (white),Bathroom,SET,2,139.00
TAP-SAN-SWP-B-2527,Saniware Premier Concealed 2WAY Bath Shower-mixer,Bathroom,PCS,1,388.00
TOW-SOR-SRT9540-BL,Sorento Single Towel BAR S/s,Bathroom,PCS,2,169.00
BAS-SAN-WB-288,Saniware Wall Hung Basin-above Counter Mounting (410X360X160MM),Bathroom,PCS,3,115.00
BAS-SOR-SRTWB7249,Sorento Wall Hung Basin,Bathroom,PCS,1,339.00
BID-SOR-SRT201-BL,Sorento Bidet Spray 1.2M Flex Hose Blk,Bathroom,PCS,3,99.00
BAS-SAN-WB-400,Saniware Art Basin-above Counter Mounting (490X395X150MM),Bathroom,PCS,1,299.00
MIR-SRTMCB-4060BL,Sorento Mirror Cabinet Size,Bathroom,PCS,1,359.00
BID-SOR-SRT95SS-GM,Sorento Hand Bidet PVC Flex Hose Gunmetal,Bathroom,PCS,2,165.00
TAP-SAN-SWP-B-3203-GM,Saniware Premier Basin Pillar Cold Tap (gun Metal),Bathroom,PCS,2,158.00
TOW-SOR-SRT2408-GM,Sorento Single Towel BAR S/s (LENGTH:800MM),Bathroom,PCS,2,149.00
SHO-SRT-SRTSS5660-GM,Sorento ABS Hand Shower 3FUNCTIONS SRTSS5660-GM,Bathroom,PCS,2,145.00
TOW-SOR-SRT345-HP,Sorento 60CM S/s Towel Shelf,Bathroom,PCS,2,149.00
TOW-SOR-SRT349-HP,Sorento 75CM S/steel Towel BAR Satin,Bathroom,PCS,3,89.00
BAS-SOR-SRTWT6802,Sorento Basin Mixer-chr,Bathroom,PCS,1,279.00
BOS-0601-9G6-1L0,Gds Batt. Impact Wrench 250-LI,Power Tools,UNIT,1,1039.00
BID-SOR-SRT86-GY,Sorento Brass Hand Bidet - SRT86-GY,Bathroom,PCS,3,95.50
SHO-SOR-SRTSS5660,Sorento ABS Hand Shower 3FUNCTIONS SRTSS5660,Bathroom,PCS,2,139.00
BID-SOR-SRT93-SS,Sorento Hand Bidet 1.2M Flex Hose,Bathroom,PCS,2,125.00
BOS-0601-396-1L0,Gws Small A/grinder,Power Tools,UNIT,2,469.00
SHO-SOR-SRTSH22914-GM,Sorento Rain Shower Head,Bathroom,PCS,2,129.00
BAS-SOR-SRTWT8301-RG,Sorento Basin Cold Tap (rs+mb),Bathroom,PCS,1,269.00
TOI-HOL-SAN-SWP-BF-3703,Saniware Toilet Paper Holder (165X80X135MM),Bathroom,PCS,4,68.00
BID-SOR-SRT86-CR,Sorento Brass Hand Bidet - SRT86-CR,Bathroom,PCS,3,88.00
TAP-SAN-SWP-SS-304-3937-SS,Saniware Premier Kitchen Pillar Sink Tap-ss,Kitchen & Sinks,PCS,2,126.00
TAP-SAN-SWS-304-3974,Saniware Sliver Flexible Hose Kitchen Pillar Sink Tap,Kitchen & Sinks,PCS,3,83.00
TOI-TIS-SOR-SRT314-BL,Sorento S/s Paper Holder SRT314-BL,Bathroom,PCS,3,79.00
TOW-SAN-SWP-BF-3714,Saniware Premier Double Tower BAR (630X148X48MM),Bathroom,PCS,2,129.00
X-STA-DRI-SCI12S2,Stanley 10.8V 1.5 AH Impact Driver,Power Tools,UNIT,2,495.00
BLE-KHI-BL1220,Khind Blender 1.2L (1J1M) (winter Grey),Home Appliances,SET,2,115.00
STA-GRI-STGS8100,Stanley Grinder 4 850W,Power Tools,UNIT,6,219.00
STA-SAW-SM16,Stanley Compound Miter Saw 1650W - SM16,Power Tools,UNIT,1,939.00
X-PSN-NI-25A1-BK1,Panasonic Non-stick 1.6KG Candy Blue Iron,Home Appliances,PCS,2,109.00
BOS-0601-9G5-2L0,Gdx Batt. Impact Driver,Power Tools,UNIT,1,895.00
BOS-AQSD75F,Adelino Submersible Sewage Pump 0.75KW,Pumps & Water,UNIT,1,865.00
ELE-CAB-WIR-MKK-1.5MM-GREEN,MKK Cable 1.5MM (7/0.39MM) Green,Electrical,ROLL,20,49.50
GLO-WEL-GT900/BLU,Welding Glove - 900GT/BLUE,Safety & Workwear,DOZ,2,189.00
GLO-WEL-GT900/RED,Welding Glove - 900GT/RED,Safety & Workwear,DOZ,2,189.00
NIP-ECO-B,1L 811-9907 Black B,Paint & Sundries,CAN,17,42.90
STA-DRI-SDH600KP,Stanley 600W 13MM Impact Drill + Acc Set,Power Tools,UNIT,3,299.00
TOI-TIS-SRT367-GM,Sorento S/steel Paper Holder-gunmetal,Bathroom,PCS,3,79.00
BOS-0601-388-5L0,Gws Angle Grinder 7-100ET,Power Tools,UNIT,2,419.00
NIP-ECO-T,1L 811-2336 Medium Yellow T,Paint & Sundries,CAN,6,134.00
NIP-QGL-5L-P,5L Nippon Q-glo Pastel Base,Paint & Sundries,CAN,15,160.00
NIP-VIN-EAS-5L-P,5L Nippon Vinilex Easywash Pastel Base,Paint & Sundries,CAN,11,190.00
STA-IMP-WRE-SBW910M1K,Stanley Fatmax 20V Max V20 Brushless Impact Wrench,Power Tools,UNIT,1,869.00
TOI-TIS-SOR-SRT366-BL,Sorento S/s Paper Holder SRT366-BL,Bathroom,PCS,3,72.00
X-SHO-SOR-SRTSS3180,Sorento Hand Shower - SRTSS3180,Bathroom,PCS,2,145.00
BAS-SAN-WB-880,Saniware Wall Hung/art Basin Above Counter Mounting (395X295X120MM),Bathroom,PCS,1,229.00
BUL-FFL-60W-E27-FROST,Taicon Standard Bulb E27 Frosted 60W,Lighting,PCS,60,3.10
ELE-D/L-TC-2260-24W-4000K,Taicon 24W Adjusted LED Dl Round (TC-2260),Lighting,PCS,6,25.50
"HOS-FLE-GLO-18""",Glotool Flexible Tube F1/2 X F12 X 18,Outdoor & Garden,PCS,13,8.70
NIP-ECO-KX,1L 811-0018 White Kx,Paint & Sundries,CAN,10,76.90
NIP-QLA-5L-P,5L Nippon Q-lac Pastel Base,Paint & Sundries,CAN,13,169.00
STA-POL-KP600-152MM,Black+decker Car Waxer/polisher,Power Tools,UNIT,3,269.00
BAS-SOR-SRTWT5608,Sorento Wall Mounted Basin Cold Tap,Bathroom,PCS,1,208.00
GRA-SAN-SWFG-SS304-6601,Saniware Floor Grating (150X150MM) SWFG-SS304-6601 SUS304,Bathroom,PCS,4,59.00
"HOS-FLE-GLO-24""",Glotool Flexible Tube F1/2 X F12 X 24,Outdoor & Garden,PCS,13,9.40
GRA-SAN-SWFG-SS304-6605-G,Saniware Floor Grating (150X150MM)-GOLD SWFG-SS304-6605-G SUS304,Bathroom,PCS,2,115.00
GRA-SAN-SWFG-SS304-6605-GM,Saniware Floor Grating (150X150MM)-GUN Metal,Bathroom,PCS,2,118.00
"HOS-FLE-GLO-16""",Glotool Flexible Tube F1/2 X F12 X 16,Outdoor & Garden,PCS,14,8.50
NIP-WTRB-5L-A,5L Nippon Weatherbond Quartz Accent Base,Paint & Sundries,CAN,10,209.00
SHO-SOR-SRTSH2623-GRY,Sorento 225MM ABS Rain Shower Head Gry,Bathroom,PCS,2,98.00
SHO-SOR-SRTSS5726,Sorento ABS Hand Shower 3FUNCTIONS SRTSS5726,Bathroom,PCS,2,99.00
TOW-SAN-SWP-BF-3709,Saniware Premier Single Towel BAR (48X88X800MM),Bathroom,PCS,2,105.00
BOS-0601-063-N81,Gll Kit Laser Level,Power Tools,UNIT,1,759.00
BOS-F016-800-577,Water Filter (AQT33-10/35-12/37-13),Pumps & Water,PCS,19,37.90
NIP-ECO-A,1L 811-2573 Or Yel A,Paint & Sundries,CAN,6,119.00
NIP-ECO-V,1L 811-0422 Magenta V,Paint & Sundries,CAN,6,119.00
BOS-SM20CX-170F,Sumo Gasoline Water Pump 2,Pumps & Water,UNIT,1,728.00
NIP-9000-GF-5L-D,5L Nippon 9000 Gf Deep Base,Paint & Sundries,CAN,11,248.30
NIP-WTRB-18L-P,18L Nippon Weatherbond Quartz Pastel Base,Paint & Sundries,DRUM,3,666.80
BID-SOR-SRT73-CR-DIY,Sorento Hand Bidet 1.2M Flex Hose-chorome,Bathroom,PCS,3,62.00
BOS-0601-8C0-0L0,Gws Angle Grinder 2200-180H,Power Tools,UNIT,1,725.00
NIP-MAT-ULTRA-18L,18L Nippon Matex Gold Ultra White,Paint & Sundries,DRUM,9,219.00
NIP-QGL-5L-A,5L Nippon Q-glo Accent Base,Paint & Sundries,CAN,15,158.30
NIP-WTRB-5L-D,5L Nippon Weatherbond Quartz Deep Base,Paint & Sundries,CAN,8,230.20
SHO-SOR-SRTSS3150,Sorento 3 Functions Hand Shower,Bathroom,PCS,2,95.00
TAP-SAN-SWP-SS-304-3941-MB,Saniware Premier Kitchen Wall Sink Tap (matt Blk),Kitchen & Sinks,PCS,1,199.00
TAP-SAN-SWP-SS-304-3942,Saniware Premier Flexible Kitchen Wall Sink Tap,Kitchen & Sinks,PCS,1,198.00
TAP-SAN-SWP-SS-304-3943,Saniware Premier Flexible Kitchen Pillar Sink Tap,Kitchen & Sinks,PCS,1,199.00
TOI-TIS-SOR-SRT360-HP,Sorento S/s Paper Holder SRT360-HP,Bathroom,PCS,3,59.00
TOW-SOR-SRT9540-FRG,Sorento Single Towel BAR S/s Rose Gold,Bathroom,PCS,1,199.00
VAC-KHI-VC8020MS,Khind - Canister Vacuum Cleaner (sapphire Blue),Chemicals & Adhesives,SET,2,358.00
BOS-0601-9F0-0L3,Gsr + Gdr Combo Kit,Power Tools,UNIT,1,699.00
MIX-KHI-HM200,Khind Hand Mixer (white),Bathroom,SET,2,73.90
NIP-QSH-EXT-5L-P,5L Nippon Q-shield Extra Pastel Base,Paint & Sundries,CAN,12,171.70
SHO-SOR-SRTSH22612,Sorento 204MM ABS Chrome Surface Rainshower Head,Bathroom,PCS,2,92.00
STA-BLO-STPT600,Stanley Blower,Power Tools,UNIT,3,199.00
VAC-KHI-VC68P,Khind - Vacuum Cleaner 600W (gold),Chemicals & Adhesives,SET,3,208.00
BUL-FFL-25W-E27-FROST,Taicon Standard Bulb E27 Forsted 25W,Lighting,PCS,46,3.10
TOW-SAN-SWP-BF-3713,Saniware Double Towel BAR (630X148X48MM),Bathroom,PCS,2,98.00
X-PSN-NI-317W-LN,Panasonic Polished 0.9KG Iron,Home Appliances,PCS,2,75.00
BOS-0601-387-5L0,Gex Eccentric Disc Sander 125-1AE,Power Tools,UNIT,1,685.00
BOS-86-AA106,High Pressure Cleaner 100 BAR,Power Tools,UNIT,2,388.00
BOS-RK32,Robin Brush Cutter (t-type) -RK32,Outdoor & Garden,UNIT,1,648.00
JOV-WAT-CAR-JP200C,Joven Water Purifier Cartridge,Home Appliances,SET,2,75.00
NIP-PHG-5L-MWHI,5L Platone High Gloss 8102 Matt White,Paint & Sundries,CAN,13,148.00
NIP-QSH-EXT-20L-D,18L Nippon Q-shield Extra Deep Base,Paint & Sundries,DRUM,4,449.00
TOW-SAN-SWP-BF-7903-G,Saniware Premier Double Towel BAR (gold),Bathroom,PCS,1,218.00
BOS-AA-MIG200,Inverter Welding Machine 200A,Welding,SET,4,535.00
GRA-SAN-SWFG-SS304-6605,Saniware Floor Grating (150X150MM) SWFG-SS-304-6605 SUS304,Bathroom,PCS,2,99.00
GRA-SOR-SRT384-6,Sorento Floor Grating 6,Bathroom,PCS,3,55.00
NIP-9000-GF-5L-A,5L Nippon 9000 Gf Accent Base,Paint & Sundries,CAN,9,235.40
NIP-PHG-5L-T,5L Platone High Gloss Tint Base,Paint & Sundries,CAN,13,139.20
NIP-SAT-GLO-18L-P,18L Nippon Satin Glo Pastel Base,Paint & Sundries,DRUM,3,561.70
SHO-SOR-SRTSS5724-RG,Sorento 3 Functions ABS Hand Shower,Bathroom,PCS,1,189.00
GLO-WEL-GT900/YEL,Welding Glove - 900GT/YELLOW,Safety & Workwear,PAIR,14,15.90
KHI-TOA-TB903,Khind Baking Toaster (white),Home Appliances,SET,1,159.00
NIP-QSH-EXT-20L-A,18L Nippon Q-shield Extra Accent Base,Paint & Sundries,DRUM,4,429.00
BOS-86-AA126,High Pressure Cleaner 120 BAR,Power Tools,UNIT,1,649.00
ELE-D/L-MEG-YTA60Z1-10W-3000K,Megaman A60 E27 LED Bulb YTA60Z1 10W/3000K,Lighting,PCS,12,8.90
GAS-STO-KHI-GC6010,Khind Gas Cooker,Chemicals & Adhesives,SET,5,123.00
SHO-SAN-SWP-HS-504,Saniware Premier Hand Shower With Holder And Flexible Hose,Bathroom,PCS,2,89.00
TAP-SAN-SWP-B-3213-GM,Saniware Premier Tall Basin Cold Tap (gun Metal),Bathroom,PCS,1,188.00
TAP-SAN-SWP-B-3213-RG,Saniware Premier Tall Basin Cold Tap (rose Gold),Bathroom,PCS,1,189.00
TAP-SAN-SWS-304-3973,Saniware Sliver Flexible Hose Kitchen Wall Sink Tap,Kitchen & Sinks,PCS,2,82.00
TOW-SAN-SWP-BF-3708,Saniware Robe Hook,Bathroom,PCS,2,88.00
BOS-RB2600,Robin Hand Blower,Power Tools,UNIT,1,579.00
"HOS-FLE-GLO-36""",Glotool Flexible Tube F1/2 X F12 X 36,Outdoor & Garden,PCS,8,11.90
JUG-KHI-EK502,Khind Electric Kettle 5.0L,Home Appliances,SET,1,149.00
KHI-MOS-KIL-IK6206,Khind Mosquito Killer (blue),Home Appliances,SET,3,39.00
NIP-QGL-15L-P,15L Nippon Q-glo Pastel Base,Paint & Sundries,DRUM,4,400.40
NIP-QLA-5L-A,5L Nippon Q-lac Accent Base,Paint & Sundries,CAN,10,159.00
PAI-SPR-SAM-K1K,Samurai Spray Paint K1K Clear (coating),Paint & Sundries,PCS,20,23.40
SHO-SAN-SWP-SH-801,Saniware Premier 8 Shower Head,Bathroom,PCS,2,88.00
TOO-COM-SET-GT824,Glotool Combination Wrench Set 14 X 8-24MM,Hand Tools,SET,3,84.90
NIP-ECO-D,1L 811-5511 Phthalo Green D,Paint & Sundries,CAN,7,78.90
NIP-QSH-EXT-20L-T,18L Nippon Q-shield Extra Tint Base,Paint & Sundries,DRUM,4,389.00
SHO-SAN-SWP-SA-400B,Saniware Premier Shower Arm-black SWP-SA-400B,Bathroom,PCS,2,84.00
SHO-SAN-SWP-SH-804,Saniware Premier 9 ABS Rain Shower (black),Bathroom,PCS,2,85.00
"HOS-FLE-GLO-48""",Glotool Flexible Tube F1/2 X F12 X 48,Outdoor & Garden,PCS,7,14.50
STA-JIG-SJ60,Stanley Jigsaw 600W - SJ60,Power Tools,UNIT,2,319.00
"FIT-BUT-ELB-FEM-SWI-25MMX1/2""",Buteline 25MMX1/2 PE Elbow Female Swivel,Fishing & Tackle,PCS,113,8.50
TAP-SAN-SWP-SS-304-3936-MB,Saniware Premier Kitchen Wall Sink Tap-mb,Kitchen & Sinks,PCS,1,168.00
TAP-SAN-SWP-SS-304-3941,Saniware Premier Kitchen Wall Sink Tap,Kitchen & Sinks,PCS,1,165.00
