item_code,uom,display_name,category,stock_qty,price_myr,priority_score,priority_tier,detected_brand,detected_model,suggested_family_key,family_listing_count,candidate_page_url,candidate_image_url,source_owner,rights_status,match_confidence,review_status,image_url,local_asset_path,checksum,notes
FAN-CEI-DEKA-CF66DC66MB12,UNIT,Deka Ceiling Fan F66 DC Matt Black,Fans & Ventilation,4,288.00,84.1,1,Deka,F66,deka:deka-ceiling-fan-f66-dc-matt,1,,,,pending,,pending,,,,
JOV-WAT-FIL-JP200,PCS,Joven (red) Water Purifier,Home Appliances,5,179.00,84.1,1,Joven,JP200,joven:joven-water-purifier,1,,,,pending,,pending,,,,
KHI-HDR-HD511-GRE,SET,Hair Dryer 1400W (matt Grey),Home Appliances,2,65.00,84.0,1,Khind,KHIND-HD1400,khind:hair-dryer-matt,2,,,,pending,,pending,,,,
SHO-SOR-SRTWT9605RG,PCS,Sorento Exposed Shower Set 2WAYS SRTWT9605-RG,Bathroom,2,588.00,84.0,1,Sorento,2WAYS,sorento:sorento-exposed-shower-set-2ways-srtwt9605-rg,1,,,,pending,,pending,,,,
SHO-SOR-SRTWT9614,PCS,Sorento Shower Set,Bathroom,2,598.00,84.0,1,Sorento,3WAYS-EXPOSED,sorento:sorento-shower-set,1,,,,pending,,pending,,,,
TAP-SAN-SWP-SS-304-3939,PCS,Saniware Premier Double Spout Kitchen Pillar Sink Tap,Kitchen & Sinks,4,249.00,84.0,1,Saniware,SWP-SS-304-3939,saniware:saniware-premier-double-spout-kitchen-pillar-sink-tap,1,,,,pending,,pending,,,,
X-GAS-STO-RUB-TAE10-M372,UNIT,Rubine Glass Hob RGH-ALLORA2B-BL,Kitchen & Sinks,1,1299.00,84.0,1,Rubine,RGH-ALLORA2B-BL,rubine:rubine-glass-hob-rgh-allora2b-bl,1,,,,pending,,pending,,,,
FAN-FLO-KHI-FF2005,PCS,20 Ind Floor Fan Black,Fans & Ventilation,3,299.00,83.9,1,Khind,KHIND-FF2005,khind:20-ind-floor-fan,1,,,,pending,,pending,,,,
SIN-SOR-SRTKS2427-BL,PCS,Sorento S/s 304 Kitchen Sink-blk Ultrasonic Nano Tech,Kitchen & Sinks,1,1299.00,83.9,1,Sorento,SRTKS2427-BL,sorento:sorento-s-s-304-kitchen-sink-blk-ultrasonic,1,,,,pending,,pending,,,,
BAS-SOR-SRTWB7132,PCS,Sorento Counter Top Basin,Bathroom,3,309.00,83.8,1,Sorento,SRTWB7132,sorento:sorento-counter-top-basin,1,,,,pending,,pending,,,,
ELE-D/L-MEG-YTPDGLE5-70W,PCS,Megaman E27 Led-t Bulb,Lighting,7,99.50,83.8,1,Megaman,E27,megaman:megaman-e27-led-t-bulb,1,,,,pending,,pending,,,,
X-ELE-LED-FFL-CHA-10W,PCS,Taicon Stick LED Mini 5W E27 - Red,Lighting,94,6.40,83.7,1,Taicon,E27,taicon:taicon-stick-led-mini-e27,1,,,,pending,,pending,,,,
ELE-BUL-E27-3W-BLUE,PCS,Taicon E27 3W LED Color Bulb-blue,Lighting,37,2.50,83.6,1,Taicon,E27,taicon:taicon-e27-led-color-bulb,3,,,,pending,,pending,,,,
ELE-HOL-TC818-E27,PCS,Taicon Tc 818 E27 Lamp Holder,Lighting,196,2.80,83.5,1,Taicon,E27,taicon:taicon-tc-818-e27-lamp-holder,1,,,,pending,,pending,,,,
FAN-WAL-KHI-FW1660TH,SET,16 Wall Fan,Fans & Ventilation,4,199.00,83.5,1,Khind,WF1602SE-KHIND,khind:16-wall-fan,1,,,,pending,,pending,,,,
KHI-POT-AP550,SET,Khind Thermos Pot 5.5L,Home Appliances,4,198.00,83.5,1,Khind,AP550,khind:khind-thermos-pot,1,,,,pending,,pending,,,,
RAINBOW-G888-250GM,BTL,Nippon Gold Paint 999 Gold,Paint & Sundries,11,42.90,83.5,1,Nippon Paint,250GM,nippon-paint:nippon-paint-999,2,,,,pending,,pending,,,,
TAP-SAN-SWP-B-3203-RG,PCS,Saniware Premier Basin Pillar Cold Tap (rose Gold) SWP-SS-304-3203-RG,Bathroom,1,159.00,83.5,1,Saniware,SWP-SS-304-3203-RG,saniware:saniware-premier-basin-pillar-cold-tap-rose-swp,2,,,,pending,,pending,,,,
TAP-SAN-SWP-SS-3391,PCS,Saniware Premier Kitchen Pillar Sink Tap SWP-SS-3391,Kitchen & Sinks,1,138.00,83.5,1,Saniware,SWP-SS-3391,saniware:saniware-premier-kitchen-pillar-sink-tap-swp-ss,2,,,,pending,,pending,,,,
SPR-BID-SWP-SS-304-6875A,PCS,Saniware Premier Two Way Tap With Bidet Set 1.2M Flex. Hose,Bathroom,1,159.00,83.4,1,Saniware,SWP-SS-304-6875A,saniware:saniware-premier-two-way-tap-with-bidet-set,2,,,,pending,,pending,,,,
SPR-BID-SWSB-ABS-362,PCS,Saniware ABS Spray Bidet Set Holder & 1.2MM Flexible Hose,Bathroom,2,69.00,83.4,1,Saniware,SWSB-ABS-362,saniware:saniware-abs-spray-bidet-set-holder-flexible-hose,2,,,,pending,,pending,,,,
BATH-SRTBF31417,PCS,Sorento 6 IN 1 Bathroom Furniture,Bathroom,1,1088.00,83.3,1,Sorento,SRTBF31417,sorento:sorento-1-bathroom-furniture,1,,,,pending,,pending,,,,
ELE-D/L-MEG-FE2155D-18W-3000K,PCS,Megaman Plce T3 3U E27 Bulb,Lighting,49,11.80,83.3,1,Megaman,E27,megaman:megaman-plce-t3-3u-e27-bulb,1,,,,pending,,pending,,,,
FAN-CEI-DEKA-CF5DC46MB12,UNIT,Deka Ceiling Fan F5 DC~46 Pro Matt Blk,Fans & Ventilation,4,188.00,83.3,1,Deka,DC~46,deka:deka-ceiling-fan-f5-dc-46-pro-matt,1,,,,pending,,pending,,,,
X-RUB-TRB08-006,UNIT,Rubine Rjs 622 S/s Sink (1BB+1SB),Kitchen & Sinks,1,1338.00,83.3,1,Rubine,1BB+1SB,rubine:rubine-rjs-622-s-s-sink-1bb-1sb,1,,,,pending,,pending,,,,
ELE-BUL-B22-3W-BLU,PCS,Taicon B22 3W LED Color Bulb - Blue,Lighting,34,2.50,83.2,1,Taicon,B22,taicon:taicon-b22-led-color-bulb,4,,,,pending,,pending,,,,
STA-HAM-SBD715D2K,UNIT,Stanley Fatmax 20V Brushless Hammer Drill,Power Tools,4,769.00,83.2,1,Stanley,SBD715D2K,stanley:stanley-fatmax-brushless-hammer-drill,1,,,,pending,,pending,,,,
BOS-0601-227-1L2,UNIT,Gsb 13RE Impact Drill (blow Mode Set),Power Tools,6,485.00,83.1,1,Bosch,13RE,bosch:gsb-13re-impact-drill-blow-mode-set,1,,,,pending,,pending,,,,
GAS-STO-KHI-GC7125,SET,Khind Gas Cooker (stainless Steel),Home Appliances,3,225.00,83.1,1,Khind,GC7125,khind:khind-gas-cooker-stainless-steel,1,https://khind.com.my/collections/gas-stoves,,Khind Malaysia,pending,A,candidate,,,,Official Khind gas-stove collection lists exact GC7125 model.
SHO-SOR-SRTWT9600HP,PCS,Sorento Exposed Shower Set - 2WAYS SRTWT9600HP,Bathroom,2,469.00,83.1,1,Sorento,2WAYS,sorento:sorento-exposed-shower-set-2ways-srtwt9600hp,1,,,,pending,,pending,,,,
LOC-YALE-Y120B-50-KA5,SET,Yale (key Alike) Boron Shackle Padlock Y120B-50-KA5,Lifting & Rigging,3,419.00,83.0,1,Yale,Y120B-50-KA5,yale:yale-key-alike-boron-shackle-padlock-y120b-50,3,,,,pending,,pending,,,,
SHO-SOR-SRTSS8730,PCS,Sorento Sliding BAR Shower Set - SRTSS8730,Bathroom,4,199.00,83.0,1,Sorento,SRTSS8730,sorento:sorento-sliding-bar-shower-set-srtss8730,1,,,,pending,,pending,,,,
ELE-BUL-E27-3W-GREEN,PCS,Taicon E27 3W LED Color Bulb-green,Lighting,26,2.50,82.9,1,Taicon,E27,taicon:taicon-e27-led-color-bulb,3,,,,pending,,pending,,,,
KHI-INF-COO-IRC2000,SET,Khind - Infrared Cooker (black),Home Appliances,3,239.00,82.9,1,Khind,IRC2000,khind:khind-infrared-cooker,1,https://khind.com.my/collections/user-manuals?page=21,,Khind Malaysia,pending,A,candidate,,,,Official Khind manual collection lists exact IRC2000 infrared cooker.
STA-DRI-BRU-SBD710D2K,UNIT,Stanley Fatmax 20V Max Brushless Drill Driver,Power Tools,4,698.00,82.9,1,Stanley,SBD710D2K,stanley:stanley-fatmax-max-brushless-drill-driver,1,,,,pending,,pending,,,,
ELE-BUL-B22-3W-GRE,PCS,Taicon B22 3W LED Color Bulb - Green,Lighting,30,2.50,82.7,1,Taicon,B22,taicon:taicon-b22-led-color-bulb,4,,,,pending,,pending,,,,
ELE-D/L-MEG-FE2155D-18W,PCS,Megaman E27 3U Bulb,Lighting,41,11.90,82.7,1,Megaman,E27,megaman:megaman-e27-3u-bulb,1,,,,pending,,pending,,,,
NIP-MAT-W9102-18L,DRUM,18L Super Matex Bs 9102 White,Paint & Sundries,52,119.00,82.7,1,Nippon Paint,,nippon-paint:super-matex-bs-9102,2,https://www.nipponpaint.com.my/product/super-matex/,,Nippon Paint Malaysia,pending,C,candidate,,,,Official product page confirms Super Matex but 18L BS 9102 packaging and colour need exact visual verification.
STA-GRI-SCG400-SET,UNIT,Stanley 20V Grinder 1PC Charger (SC200)+2PCS Battery 2.0AH (SB202),Power Tools,3,868.00,82.7,1,Stanley,SC200,stanley:stanley-grinder-charger-sc200-battery-sb202,1,,,,pending,,pending,,,,
STA-PRE-WAS-BEPW1800T,UNIT,Black+decker Vertical Pressure Washer 125 BAR,Power Tools,4,659.00,82.7,1,Stanley,BEPW1800T,stanley:decker-vertical-pressure-washer-125-bar,1,,,,pending,,pending,,,,
TAP-SAN-SWP-SS-304-106,PCS,Saniware Premier Kitchen Pillar Sink Tap SWP-SS-304-106,Kitchen & Sinks,1,109.00,82.7,1,Saniware,SWP-SS-304-106,saniware:saniware-premier-kitchen-pillar-sink-tap-swp-ss,2,,,,pending,,pending,,,,
ELE-D/L-MEG-YTA60Z1-10W,PCS,Megaman A60 E27 LED Bulb YTA60Z1 10W/6500K,Lighting,54,8.90,82.6,1,Megaman,A60,megaman:megaman-a60-e27-led-bulb-yta60z1-6500k,1,,,,pending,,pending,,,,
BOS-0601-9H9-0L2C2,SET,Gws + Gsb Set + Gbh Solo + Gdx Solo Combo,Power Tools,1,2448.00,82.5,1,Bosch,180-LI,bosch:gws-gsb-set-gbh-solo-gdx-solo-combo,1,,,,pending,,pending,,,,
ELE-CAB-WIR-MKK-1.5MM-BLACK,ROLL,MKK Cable 1.5MM (7/0.39MM) Black,Electrical,49,49.50,82.4,1,MKK,7/0.39MM,mkk:mkk-cable-7,7,,,,pending,,pending,,,,
GAS-STO-KHI-GS1516,SET,Khind - Infrared Gas Cooker (stainless Steel),Home Appliances,4,172.00,82.4,1,Khind,IGS1516,khind:khind-infrared-gas-cooker-stainless-steel,1,https://khind.com.my/collections/gas-stoves,,Khind Malaysia,pending,C,candidate,,,,Official model is IGS1516 while AutoCount code says GS1516; verify physical label before use.
ELE-D/L-MEG-YTP38B1-10W,PCS,Megaman LED Stick Bulb Plc YTP38B1 10W/6500K,Lighting,38,11.80,82.3,1,Megaman,YTP38B1,megaman:megaman-led-stick-bulb-plc-ytp38b1-6500k,1,,,,pending,,pending,,,,
ELE-D/L-TC-3260-32W-RND-4000K,PCS,Taicon V3 32W Adjusted LED Dl Round (TC-3260),Lighting,16,36.90,82.3,1,Taicon,TC-3260,taicon:taicon-v3-adjusted-led-dl-round-tc-3260,1,,,,pending,,pending,,,,
KHI-COO-RC918T,SET,Khind - Rc 1.8L Teflon Pot (cream Magnolia),Home Appliances,4,145.00,82.3,1,Khind,RC918T,khind:khind-rc-teflon-pot-cream-magnolia,1,https://www.khind.com.my/image/data/theme/products/manual_instruction/Rice%20Cooker/rc9t-km130n20ricecooker-im_200621145459.pdf,,Khind Malaysia,pending,A,candidate,,,,Official Khind manual confirms exact RC918T model and 1.8L capacity.
NIP-SEA-5100-20L,DRUM,18L Nippon Vinilex 5100 Wall Sealer,Paint & Sundries,20,345.00,82.3,1,Nippon Paint,,nippon-paint:nippon-vinilex-5100-wall-sealer,2,https://professional.nipponpaint.com.my/case-study/the-key-benefits-of-waterproofing,,Nippon Paint Malaysia,pending,C,candidate,,,,Official site confirms 5100 Wall Sealer but current 18L packaging needs exact visual verification.
X-STA-PLANER-STP18-1800W,UNIT,Stanley Thickness Planer 1800W,Power Tools,1,2239.00,82.3,1,Stanley,STP18-B1,stanley:stanley-thickness-planer,1,,,,pending,,pending,,,,
BOS-0600-910-0L0SH,UNIT,Ghp High Pressure Cleaner,Power Tools,1,2429.00,82.2,1,Bosch,5-13C,bosch:ghp-high-pressure-cleaner,1,,,,pending,,pending,,,,
FAN-KHI-AF1801,SET,Khind 18 Auto Fan (white),Fans & Ventilation,2,288.00,82.2,1,Khind,AF1801,khind:khind-18-auto-fan,1,https://khind.com.my/collections/auto-fans,,Khind Malaysia,pending,A,candidate,,,,Official Khind auto-fan collection lists exact AF1801 model.
FAN-WAL-TAICON-TC-11006,SET,Taicon 16 Wall Fan Sirim-whi,Fans & Ventilation,5,115.00,82.2,1,Taicon,5BLADE,taicon:taicon-16-wall-fan-sirim-whi,1,,,,pending,,pending,,,,
KHI-COO-RCJ188,SET,Khind - Jar Rice Cooker 1.8L (mint),Home Appliances,4,145.00,82.2,1,Khind,RCJ188,khind:khind-jar-rice-cooker-mint,1,https://khind.com.my/collections/verz_import?page=40,,Khind Malaysia,pending,A,candidate,,,,Official Khind collection lists exact RCJ188 1.8L jar rice cooker.
BOS-2608-619-701,PCS,Cutting Disc Metal,Abrasives & Cutting,2303,2.70,82.1,1,Bosch,105MMX1.2MMX16MM,bosch:cutting-disc-metal,1,,,,pending,,pending,,,,
NIP-MAT-15245-18L,DRUM,18L Super Matex 15245 Maxtwhite,Paint & Sundries,45,119.00,82.1,1,Nippon Paint,,nippon-paint:super-matex-15245-maxtwhite,2,,,,pending,,pending,,,,
NIP-SAT-GLO-18L-145,CAN,18L Nippon Satin Glo 145 White,Paint & Sundries,11,549.00,82.1,1,Nippon Paint,,nippon-paint:nippon-satin-glo-145,2,https://professional.nipponpaint.com.my/case-study/the-key-benefits-of-waterproofing,,Nippon Paint Malaysia,pending,C,candidate,,,,Official site confirms Satin Glo but 18L 145 White packaging needs exact visual verification.
PSN-MJ-CS100WSK,PCS,Panasonic Juicer 1.7L 400W (white),Home Appliances,2,282.00,82.1,1,Panasonic,MJ-CS100W,panasonic:panasonic-juicer,1,,,,pending,,pending,,,,
STA-IMP-DRI-STDH7213V,UNIT,Stanley Percussion Drill 800W+VP,Power Tools,5,449.00,82.1,1,Stanley,800W+VP,stanley:stanley-percussion-drill-vp,1,,,,pending,,pending,,,,
TAP-SAN-SWP-SS-304-3936-SS,PCS,Saniware Premier Kitchen Wall Sink Tap-ss,Kitchen & Sinks,4,125.00,82.1,1,Saniware,SWP-SS-304-3936,saniware:saniware-premier-kitchen-wall-sink-tap-ss,1,,,,pending,,pending,,,,
ELE-D/L-MEG-YTA70Z1-15W,PCS,Megaman A70 E27 LED Bulb YTA70Z1 15W/6500K,Lighting,31,13.90,82.0,1,Megaman,A70,megaman:megaman-a70-e27-led-bulb-yta70z1-6500k,1,,,,pending,,pending,,,,
ELE-D/L-MEG-YTP38B1-10W-4000K,PCS,Megaman LED Stick Bulb Plc YTP38B1 10W/4000K,Lighting,35,11.80,82.0,1,Megaman,YTP38B1,megaman:megaman-led-stick-bulb-plc-ytp38b1-4000k,1,,,,pending,,pending,,,,
FAN-CEI-DEKA-CF5DC56MB,UNIT,Deka Ceiling Fan F5 Dc~pro Matt Blk 56,Fans & Ventilation,8,189.00,82.0,1,Deka,,deka:deka-ceiling-fan-f5-dc-pro-matt-blk,2,,,,pending,,pending,,,,
TAP-SAN-SWP-B-304-3915,PCS,Saniware Premier Kitchen Wall Sink Tap-blk,Kitchen & Sinks,3,205.00,82.0,1,Saniware,SWP-B-304-3915,saniware:saniware-premier-kitchen-wall-sink-tap-blk,1,,,,pending,,pending,,,,
FAN-CEI-DEKA-CGNL54OAK12,UNIT,Deka Ceiling Fan Geno Oak,Fans & Ventilation,2,318.00,81.9,1,Deka,54LED,deka:deka-ceiling-fan-geno-oak,1,,,,pending,,pending,,,,
JOV-WAT-FIL-JWP20,PCS,Joven Water Filter,Pumps & Water,1,2138.00,81.9,1,Joven,JWP20,joven:joven-water-filter,1,,,,pending,,pending,,,,
STA-PRE-WAS-BEPW1750,UNIT,Black+decker Pressure Washer 120BAR,Power Tools,4,579.00,81.9,1,Stanley,120BAR,stanley:decker-pressure-washer-120bar,1,,,,pending,,pending,,,,
BOS-AHI4-4PC-R,UNIT,Adelino S/steel Multi Stage Centrifugal Pump (1.0HP),Pumps & Water,2,998.00,81.8,1,Bosch,1.0HP,bosch:adelino-s-steel-multi-stage-centrifugal-pump-1,1,,,,pending,,pending,,,,
BOS-AJS37PC,UNIT,Adelino Automatic Self-priming Jet Pump With Pc (0.5HP),Pumps & Water,3,698.00,81.8,1,Bosch,0.5HP,bosch:adelino-automatic-self-priming-jet-pump-with-pc,1,,,,pending,,pending,,,,
ELE-D/L-TC-2260-22W,PCS,Taicon 24W Adjusted LED Dl Rnd,Lighting,18,25.50,81.8,1,Taicon,6000K,taicon:taicon-adjusted-led-dl-rnd,1,,,,pending,,pending,,,,
"EXH-FAN-KHI-12""-WHI-EF1201",SET,Khind 12 Exhaust Fan (off White),Fans & Ventilation,4,125.00,81.8,1,Khind,EF1201,khind:khind-12-exhaust-fan-off,1,,,,pending,,pending,,,,
BOS-0601-9K3-1L2,UNIT,Gsb Batt. Impact Drill,Power Tools,3,769.00,81.7,1,Bosch,185-LI,bosch:gsb-batt-impact-drill,1,,,,pending,,pending,,,,
BOS-2608-522-405,PCS,Impact Bit PH2 X 65MM,Power Tools,16,14.30,81.7,1,Bosch,PH2,bosch:impact-bit-ph2-x,3,,,,pending,,pending,,,,
ELE-CAB-WIR-MKK-2.5MM-YEL,ROLL,MKK Cable 2.5MM (7/0.49MM) Yellow,Electrical,26,79.50,81.7,1,MKK,7/0.49MM,mkk:mkk-cable-7,7,,,,pending,,pending,,,,
ELE-D/L-MEG-YTP45B1-15W-3000K,PCS,Megaman LED Stick Bulb Plc YTP45B1 15W/3000K,Lighting,24,16.30,81.7,1,Megaman,YTP45B1,megaman:megaman-led-stick-bulb-plc-ytp45b1-3000k,1,,,,pending,,pending,,,,
ELE-D/L-MEG-YTP45Z1-15W-4000K,PCS,Megaman LED Stick Bulb E27 YTP45Z1 15W/4000K,Lighting,23,15.90,81.7,1,Megaman,E27,megaman:megaman-led-stick-bulb-e27-ytp45z1-4000k,1,,,,pending,,pending,,,,
STA-PRE-WAS-HD4,UNIT,Karcher Classic High Pressure Washer,Power Tools,1,1988.00,81.7,1,Stanley,HD4/10X,stanley:karcher-classic-high-pressure-washer,1,,,,pending,,pending,,,,
STA-SAW-SCR121S2K,UNIT,Stanley 12V Reciprocating Saw,Power Tools,4,518.00,81.7,1,Stanley,SCR121S2K,stanley:stanley-reciprocating-saw,1,,,,pending,,pending,,,,
FAN-TAB-KHI-TF1210SE-LAV,SET,Khind - 12 Table Fan (sweet Lavender),Fans & Ventilation,4,105.00,81.6,1,Khind,TF1210SE,khind:khind-12-table-fan-sweet-lavender,1,https://khind.com.my/collections/table-fans,,Khind Malaysia,pending,C,candidate,,,,Official page confirms TF1210SE; stocked sweet-lavender finish needs visual verification.
BOS-0611-321-0L0,UNIT,Gsh 5CE Demolition Hammer,Power Tools,1,2238.00,81.5,1,Bosch,5CE,bosch:gsh-5ce-demolition-hammer,1,,,,pending,,pending,,,,
ELE-CAB-WIR-MKK-2.5MM-GRE,ROLL,MKK Cable 2.5MM (7/0.49MM) Green,Electrical,26,79.50,81.5,1,MKK,7/0.49MM,mkk:mkk-cable-7,7,,,,pending,,pending,,,,
ELE-D/L-MEG-YTP45Z1-15W-3000K,PCS,Megaman LED Stick Bulb E27 YTP45Z1 15W/3000K,Lighting,22,15.90,81.5,1,Megaman,E27,megaman:megaman-led-stick-bulb-e27-ytp45z1-3000k,1,,,,pending,,pending,,,,
FAN-WAL-TAICON-TC-11007,SET,Taicon 16 Wall Fan Sirim-blk,Fans & Ventilation,4,122.00,81.5,1,Taicon,5BLADE,taicon:taicon-16-wall-fan-sirim-blk,1,,,,pending,,pending,,,,
BOS-0601-1A2-1L0,UNIT,Gsb Impact Drill,Power Tools,2,879.00,81.4,1,Bosch,20-2RE,bosch:gsb-impact-drill,1,,,,pending,,pending,,,,
BOS-0601-9N9-0L0C1,SET,Gws + Gds + Gsb Plus Combo Set,Power Tools,1,1795.00,81.4,1,Bosch,18V-8,bosch:gws-gds-gsb-plus-combo-set,1,,,,pending,,pending,,,,
ELE-D/L-MEG-YTP38B1-10W-3000K,PCS,Megaman LED Stick Bulb Plc YTP38B1 10W/3000K,Lighting,30,11.80,81.4,1,Megaman,YTP38B1,megaman:megaman-led-stick-bulb-plc-ytp38b1-3000k,1,,,,pending,,pending,,,,
ELE-D/L-TC-3260-32W-RND,PCS,Taicon 32W Adjusted LED Round (TC-3260),Lighting,13,36.90,81.4,1,Taicon,TC-3260,taicon:taicon-adjusted-led-round-tc-3260,1,,,,pending,,pending,,,,
BOS-AHI2-4PC,UNIT,Adelino S/steel Multi Stage Centrifugal Pump (0.75HP),Pumps & Water,2,899.00,81.3,1,Bosch,0.75HP,bosch:adelino-s-steel-multi-stage-centrifugal-pump-0,1,,,,pending,,pending,,,,
KHI-FRY-ARF35,SET,Khind Air Fryer (mint),Home Appliances,2,228.00,81.3,1,Khind,ARF35,khind:khind-air-fryer-mint,1,,,,pending,,pending,,,,
STA-DRI-SCD10D2K,UNIT,Stanley 12V Tower Up Drill/driver 2.0AH,Power Tools,6,369.00,81.3,1,Stanley,SCD10D2K,stanley:stanley-tower-up-drill-driver,1,,,,pending,,pending,,,,
BOS-0601-9F7-0L0,UNIT,Gsr Battery Screwdriver,Hand Tools,13,448.00,81.2,1,Bosch,120-LI,bosch:gsr-battery-screwdriver,1,,,,pending,,pending,,,,
BOS-0611-924-0L1,UNIT,Gbh Batt. Rotary Hammer,Power Tools,1,1719.00,81.2,1,Bosch,185-LI,bosch:gbh-batt-rotary-hammer,1,,,,pending,,pending,,,,
ELE-D/L-MEG-YTA60Z1-10W-4000K,PCS,Megaman A60 E27 LED Bulb YTA60Z1 10W/4000K,Lighting,36,8.80,81.2,1,Megaman,A60,megaman:megaman-a60-e27-led-bulb-yta60z1-4000k,1,,,,pending,,pending,,,,
ELE-D/L-MEG-YTA70Z1-15W-4000K,PCS,Megaman A70 E27 LED Bulb YTA70Z1 15W/4000K,Lighting,22,13.90,81.2,1,Megaman,A70,megaman:megaman-a70-e27-led-bulb-yta70z1-4000k,1,,,,pending,,pending,,,,
ELE-D/L-TC-2261-32W-SQ,PCS,Taicon 32W Adjusted LED Square (TC-2261),Lighting,12,35.90,81.2,1,Taicon,TC-2261,taicon:taicon-adjusted-led-square-tc-2261,1,,,,pending,,pending,,,,
KHI-COO-RC828N,SET,Khind Rice Cooker 2.8L,Home Appliances,3,159.00,81.2,1,Khind,RC828N,khind:khind-rice-cooker,1,,,,pending,,pending,,,,
BOS-0601-9K0-0L0,UNITS,Gds Batt. Impact Wrench 18V-400,Power Tools,1,1579.00,81.0,1,Bosch,18V-400,bosch:gds-batt-impact-wrench-400,1,,,,pending,,pending,,,,
ELE-D/L-MEG-YTP45B1-15W-4000K,PCS,Megaman LED Stick Bulb Plc YTP45B1 15W/4000K,Lighting,20,16.30,81.0,1,Megaman,YTP45B1,megaman:megaman-led-stick-bulb-plc-ytp45b1-4000k,1,,,,pending,,pending,,,,
"EXH-FAN-KHI-08""-WHI-EF8001",SET,Khind 8 Exhaust Fan (off White),Fans & Ventilation,4,99.00,81.0,1,Khind,EF8001,khind:khind-8-exhaust-fan-off,1,,,,pending,,pending,,,,
GAS-COO-TC-2288-PGC,SET,Taicon Portable Gas Cooker,Home Appliances,9,59.00,81.0,1,Taicon,TC-2288PGC,taicon:taicon-portable-gas-cooker,1,,,,pending,,pending,,,,
BOS-0601-228-1L2,UNIT,Gsb 16RE Impact Drill (blow Mode Set),Power Tools,3,535.00,80.7,1,Bosch,16RE,bosch:gsb-16re-impact-drill-blow-mode-set,1,,,,pending,,pending,,,,
BOS-0601-9G8-1L7,UNIT,Gsb 121B Batt. Impact Drill (1 Batt.),Power Tools,4,389.00,80.7,1,Bosch,121B,bosch:gsb-121b-batt-impact-drill-1-batt,1,,,,pending,,pending,,,,
BOS-2608-522-406,PCS,Impact Bit PH2 X 110MM,Power Tools,10,20.50,80.7,1,Bosch,PH2,bosch:impact-bit-ph2-x,3,,,,pending,,pending,,,,
BOS-2608-522-407,PCS,Impact Bit PH2 X 150MM,Power Tools,6,29.80,80.7,1,Bosch,PH2,bosch:impact-bit-ph2-x,3,,,,pending,,pending,,,,
ELE-D/L-MEG-YTA65Z2-12W,PCS,Megaman A65 E27 LED Bulb,Lighting,26,11.30,80.7,1,Megaman,A65,megaman:megaman-a65-e27-led-bulb,1,,,,pending,,pending,,,,
BOS-0601-9G8-0L4,UNIT,Gsr 121B Batt. Screwdriver (1 Batt.),Hand Tools,13,329.00,80.6,1,Bosch,121B,bosch:gsr-121b-batt-screwdriver-1-batt,1,,,,pending,,pending,,,,
ELE-BUL-B22-3W-YEL,PCS,Taicon B22 3W LED Color Bulb - Yellow,Lighting,16,2.50,80.6,1,Taicon,B22,taicon:taicon-b22-led-color-bulb,4,,,,pending,,pending,,,,
CHA-SAW-STIHL-MS172,UNIT,Stihl Chainsaw 16 Stihl Chain & Guide BAR,"Rope, Chain & Netting",4,889.00,80.5,1,STIHL,MS172,stihl:stihl-chainsaw-16-stihl-chain-guide-bar,1,,,,pending,,pending,,,,
ELE-D/L-MEG-YTA70Z1-15W-3000K,PCS,Megaman A70 E27 LED Bulb YTA70Z1 15W/3000K,Lighting,19,13.90,80.5,1,Megaman,A70,megaman:megaman-a70-e27-led-bulb-yta70z1-3000k,1,,,,pending,,pending,,,,
KET-PSN-NC-GK1WSK,PCS,Panasonic 1.7L Plastick Kettle,Home Appliances,2,168.00,80.4,1,Panasonic,NC-GK1,panasonic:panasonic-plastick-kettle,1,,,,pending,,pending,,,,
RUB-TRT02-SA302,UNIT,Rubine Double Spout Wall Mounted S'tap,Home Appliances,1,399.00,80.4,1,Rubine,RT-SA-302/7C,rubine:rubine-double-spout-wall-mounted-s-tap,1,,,,pending,,pending,,,,
STA-PRE-WAS-BEPW1600L,UNIT,Black+decker Pressure Washer L 110 BAR,Power Tools,3,489.00,80.4,1,Stanley,BEPW1600L,stanley:decker-pressure-washer-l-110-bar,1,,,,pending,,pending,,,,
"EXH-FAN-KHI-10""-WHI-EF1001",SET,Khind 10 Exhaust Fan (off White),Fans & Ventilation,3,109.00,80.2,1,Khind,EF1001,khind:khind-10-exhaust-fan-off,1,,,,pending,,pending,,,,
NIP-PHG-1L-A,CAN,1L Platone High Gloss Accent Base,Paint & Sundries,98,42.30,80.2,1,Nippon Paint,,nippon-paint:platone-high-gloss-accent-base,2,,,,pending,,pending,,,,
NIP-PHG-5L-A,CAN,5L Platone High Gloss Accent Base,Paint & Sundries,28,176.50,80.2,1,Nippon Paint,,nippon-paint:platone-high-gloss-accent-base,2,,,,pending,,pending,,,,
BOS-0601-068-000,UNIT,Gol 26D Optical Leveller,Power Tools,1,1288.00,80.1,1,Bosch,26D,bosch:gol-26d-optical-leveller,1,,,,pending,,pending,,,,
CHA-SAW-STIHL-MS162,UNIT,Stihl Chainsaw 14 Stihl Chain & Guide BAR,"Rope, Chain & Netting",4,798.00,80.1,1,STIHL,MS162,stihl:stihl-chainsaw-14-stihl-chain-guide-bar,1,,,,pending,,pending,,,,
