"source_position","item_code","uom","page_status","page_final","page_len","img_status","img_ct","img_len","errs"
"950","BOS-0601-3A0-0L0","UNIT","","","0","","","0","PAGE:no-url"
"772","FAN-CEI-DEKA-CDKN54OAK12","UNIT","","","0","","","0","PAGE:no-url"
"449","X-PSN-NI-317W-LN","PCS","","","0","","","0","PAGE:no-url"
"442","MIX-KHI-HM200","SET","","","0","","","0","PAGE:no-url"
"523","KHI-IRO-EI405-GRY","SET","","","0","","","0","PAGE:no-url"
"986","BOS-0601-58F-0L0","UNIT","","","0","","","0","PAGE:no-url"
"647","VAC-KHI-VC8630","SET","","","0","","","0","PAGE:no-url"
"477","JUG-KHI-EK502","SET","","","0","","","0","PAGE:no-url"
"522","KHI-COO-MC121","SET","","","0","","","0","PAGE:no-url"
"2602","IND-CEM-GREY-25KG","BAG","200","https://mys.sika.com/en/construction/tile-setting/tile-adhesives/sikaceram-88.html","148770","200","image/jpeg","0",""
"2557","BOS-2608-521-043","PCS","200","https://www.bosch-pt.com.my/my/en/extra-hard-double-ended-screwdriver-bit-packs-phillips-2868181-ocs-ac/","443649","200","image/png","0",""
"1202","TAP-SAN-SWS-304-3977","PCS","","","0","","","0","PAGE:timeout IMG:An error occurred while sending the request."
"1440","VAL-SAN-SW-SS-AV-80","PCS","","","0","","","0","PAGE:An error occurred while sending the request. IMG:An error occurred while sending the request."
"3772","TAP-CAB-CB6331","UNIT","200","https://www.cabana.com.my/index.php/products/kitchen/kitchen-faucet/cb6331-detail","70334","200","image/jpeg","0",""
"1028","RIC-COO-MID-MRM18010BDG","PCS","","","0","","","0","PAGE:no-url"
"1900","TAP-CAB-CB2807","PCS","","","0","","","0","PAGE:no-url"
"1996","BID-CAB-CB91SS-BL-DIY","PCS","200","https://cabana.com.my/index.php/products/bathroom/bidet/cb90ss-bl-diy-detail","70252","200","image/jpeg","0",""
"2022","TAP-CAB-CB65SS-GM","PCS","","","0","","","0","PAGE:no-url"
"2067","BID-CAB-90SS-DIY","PCS","","","0","","","0","PAGE:no-url"
"3630","GROUT-SEAL-703","CAN","200","https://mys.sika.com/en/home-improvement/waterproofing/sikagard-703-groutseal.html","153603","200","image/jpeg","0",""
"4880","TAP-CAB-CB2805A","PCS","200","https://www.cabana.com.my/index.php/products/kitchen/kitchen-faucet/cb2805a-ss-cr-diy-detail","70633","200","image/jpeg","0",""
"4881","TAP-CAB-CB2806A","PCS","200","https://www.cabana.com.my/index.php/products/kitchen/kitchen-faucet/cb2806a-ss-cr-diy-detail","70365","200","image/jpeg","0",""
"1903","DC-DZC04-28","SET","200","https://www.dongchengtool.com/product/detail/1646622425349","294991","200","image/jpeg","0",""
"2515","LAD-H/D-STRO-DS07","UNIT","200","https://b2b-uat.sunwaywinstar.com/my/strongman-ds-hd-ladder-dshd07-7step","216503","403","application/xml","0",""
"1453","ALP-WAT-HEA-X5E","UNIT","","","0","","","0","PAGE:no-url"
"2142","DCJZ1202ITD","SET","200","https://www.dongchengtool.com/product/detail/1732091513548","298579","200","image/jpeg","0",""
"2280","DC-DSM17-100B","SET","200","https://www.dongchengtool.com/product/detail/1646361281809","294436","200","image/jpeg","0",""
"4096","TAP-CAB-CB1540SS-BL","PCS","200","https://www.cabana.com.my/index.php/products/kitchen/kitchen-faucet/cb1540ss-bl-detail","70503","200","image/jpeg","0",""
"1928","BID-CAB-CB88SS-BL-DIY","PCS","","","0","","","0","PAGE:no-url"
"2035","TAP-CAB-CB9108","UNIT","","","0","","","0","PAGE:no-url"
"1226","TAP-SAN-SWS-304-3978","PCS","","","0","","","0","PAGE:An error occurred while sending the request. IMG:An error occurred while sending the request."
"2306","TAP-CAB-CB65SS-BL","PCS","","","0","","","0","PAGE:no-url"
"1933","DC-DCJZ03-13EK-20V","SET","200","https://www.dongchengtool.com/product/detail/1641398181688","329101","200","image/png","0",""
"1935","DCPB488EK","SET","200","https://www.dongchengtool.com/product/detail/1642127635550","302724","200","image/jpeg","0",""
"1017","STA-PRE-WAS-K3","UNIT","","","0","","","0","PAGE:no-url"
"1347","ALP-WAT-HEA-IM-9EP-BLK","UNIT","","","0","","","0","PAGE:no-url"
"1346","ALP-WAT-HEA-CX9-EP-MOC","UNIT","","","0","","","0","PAGE:no-url"
"1466","X-ALP-WAT-HEA-AS-2EP-SIL","UNIT","","","0","","","0","PAGE:no-url"
"1092","BOS-0601-2C1-0L0","UNIT","","","0","","","0","PAGE:no-url"
"2865","LAD-H/D-STRO-DS08","UNIT","200","https://b2b-uat.sunwaywinstar.com/my/strongman-ds-hd-ladder-dshd08-8step","214467","403","application/xml","0",""
"1194","BOS-0601-298-0L0","UNIT","","","0","","","0","PAGE:no-url"
"1195","BOS-0601-980-4L1","UNIT","","","0","","","0","PAGE:no-url"
"1273","BOS-0603-3E0-050","UNIT","","","0","","","0","PAGE:no-url"
"1076","BOS-0603-9E0-050","UNIT(S)","","","0","","","0","PAGE:no-url"
"2541","BAT-CHA-KENDE-SM1212","UNIT","200","https://www.suiumachinery.com.my/showproducts/productid/4797799/cid/467542/kende-sm1212-612v-portable-battery-inverter-charger-212a/","104092","200","image/webp","0",""
"1310","BOS-0601-980-5L0","UNIT","","","0","","","0","PAGE:no-url"
"1991","TAP-CAB-CB4908","UNIT","","","0","","","0","PAGE:no-url"
"2034","TAP-CAB-CB4905","UNIT","","","0","","","0","PAGE:no-url"
"2533","NUM-PUNC-50730080","SET","200","https://nietz.com.my/product/0-9-number-punches-font-german-pointed/","283880","200","image/png","0",""
"2522","FAN-TAB-KDK-KB-304","PCS","200","https://www.kdk.com.my/product/kb-304/","143645","200","image/png","0",""
