source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model
254,STA-HAM-BRU-SBH900M2K,UNIT,Stanley Fatmax V20 Brushless Sds Plus Hammer Drill,Power Tool Accessories,3,1329.00,1,Stanley,V20,skip_pass,candidate,https://my.stanleytools.global/product/sbh900m2k-b1/20v-brushless-sds-hammer,https://my.stanleytools.global/ASIA/PRODUCT/IMAGES/HIRES/SBH900M2K_1.jpg,,pass-queue-waiting,already OpenCode/dual pass,yes
277,PUM-WTR-JHP4-40,UNIT,Water Pump Complete Set JHP4-40,Pumps & Water,3,1119.00,1,,JHP4-40,skip_pass,candidate,https://www.joven-electric.com/my/jhp-4-40-water-pump.html,https://www.joven-electric.com/media/catalog/product/cache/be45d83139bc2950f7fdc035c8252966/5/1/5130309001-1.jpg,,pass-queue-waiting,already OpenCode/dual pass,yes
266,STA-HIGH-PRE-WAS-K2,UNIT,Karcher K2 Power Vps High Pressure Washer,Power Tools,3,875.00,1,Stanley,,skip_pass,candidate,https://www.karcher.com/my/en/home-and-garden/products/k2-power-vps-kap-p11180010,https://d1y4tv7o00gnfq.cloudfront.net/mam/11180010/mainproduct/166106/d2.jpg,,pass-queue-waiting,already OpenCode/dual pass,yes
131,STA-GRI-SCG400-SET,UNIT,Stanley 20V Grinder 1PC Charger (SC200)+2PCS Battery 2.0AH (SB202),Power Tools,3,868.00,1,Stanley,SC200,skip_pass,candidate,https://my.stanleytools.global/product/scg400-b1/20v-grinder-tool-only,https://my.stanleytools.global/ASIA/PRODUCT/IMAGES/HIRES/SCG400_1.jpg,,pass-queue-waiting,already OpenCode/dual pass,yes
164,BOS-0601-9K3-1L2,UNIT,Gsb Batt. Impact Drill,Power Tools,3,769.00,1,Bosch,185-LI,skip_pass,candidate,https://www.bosch-pt.com.my/my/en/products/gsb-185-li-06019K31L2,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/750x422/o363996v54_9gsb_185-li_sos_06019K31K2.png,,pass-queue-waiting,already OpenCode/dual pass,yes
42,CAB-SAN-SWBC-SS6615,SET,Saniware Bathroom Cabinet Set Water Tap SWBC-SS6615,Bathroom,3,749.00,1,Saniware,SWBC-SS6615,skip_pass,candidate,https://saniware.com/product/swbc-ss6615/,https://saniware.com/wp-content/uploads/2025/04/SWBC-SS6615.jpeg,,p300-pass1,Carry-forward verification: re-opened the Gemini-accepted official/authorised source page and image for source position 42. The worklist records exact model and finish agreement; the source URL remains live and the image URL is preserved without sibling substitution.,yes
64,FAN-CEI-LED-RCF-MOZIA56-5BL-BT,PCS,Rubine Blk Timber LED Ceiling Fan,Fans & Ventilation,3,549.00,1,Rubine,RCF-MOZIA56-5BL-BT,skip_pass,candidate,https://www.rubine.com.my/product/RCF-MOZIA56-5BL,https://www.rubine.com.my/files/product_img/IM00032.png,,p300-pass1,Carry-forward verification: the supplied Gemini-accepted official/authorised page and exact image URL were re-opened successfully. Model and finish were already marked exact in the worklist; no sibling or colour substitution was made.,yes
193,BOS-0601-228-1L2,UNIT,Gsb 16RE Impact Drill (blow Mode Set),Power Tools,3,535.00,1,Bosch,16RE,skip_pass,candidate,https://www.bosch-pt.com.my/my/en/products/gsb-16-re-06012281L2,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/750x422/o260252v54_lv-84560-12-GSB_16_RE_dyn_highres_02.png,,pass-queue-waiting,already OpenCode/dual pass,yes
76,FAN-CEI-RCF-MOZIA56-5B-BT,PCS,Rubine Blk Timber Ceiling Fan,Fans & Ventilation,3,499.00,1,Rubine,RCF-MOZIA56-5B-BT,skip_pass,candidate,https://www.rubine.com.my/product/RCF-MOZIA56-5B,https://www.rubine.com.my/files/product_img/IM00030.png,,p300-pass1,Carry-forward verification: the supplied Gemini-accepted official/authorised page and exact image URL were re-opened successfully. Model and finish were already marked exact in the worklist; no sibling or colour substitution was made.,yes
204,STA-PRE-WAS-BEPW1600L,UNIT,Black+decker Pressure Washer L 110 BAR,Power Tools,3,489.00,1,Stanley,BEPW1600L,skip_pass,candidate,https://asia.blackanddecker.global/product/bepw1600l-xd/110-bar-pressure-washer,https://asia.blackanddecker.global/ASIA/PRODUCT/IMAGES/HIRES/BEPW1600L_1.jpg,,pass-queue-waiting,already OpenCode/dual pass,yes
231,STA-POL-SP137,UNIT,Stanley 1300W 180MM Polisher,Power Tools,3,398.00,1,Stanley,SP137,skip_pass,candidate,https://my.stanleytools.global/product/sp137-xd/1300w-180mm-polisher,https://my.stanleytools.global/ASIA/PRODUCT/IMAGES/HIRES/SP137_1.jpg,,pass-queue-waiting,already OpenCode/dual pass,yes
102,BAS-SOR-SRTWB7132,PCS,Sorento Counter Top Basin,Bathroom,3,309.00,1,Sorento,SRTWB7132,skip_pass,candidate,https://www.sorento.com.my/sorento-bathroom/wash-basin/counter-top-ultra-thin-edge-basin/srtwb7132-detail,https://sorento.com.my/images/stories/virtuemart/product/SRTWB7132.jpg,,pass-queue-waiting,already OpenCode/dual pass,yes
59,STA-GRI-SCG400-SOLO,UNIT,Stanley 20V Grinder,Power Tools,3,299.00,1,Stanley,SCG400,skip_pass,candidate,https://my.stanleytools.global/product/scg400-b1/20v-grinder-tool-only,https://my.stanleytools.global/ASIA/PRODUCT/IMAGES/HIRES/SCG400_1.jpg,,pass-queue-waiting,already OpenCode/dual pass,yes
100,FAN-FLO-KHI-FF2005,PCS,20 Ind Floor Fan Black,Fans & Ventilation,3,299.00,1,Khind,KHIND-FF2005,skip_pass,candidate,https://khind.com.my/products/20-industrial-floor-fan,https://khind.com.my/cdn/shop/files/ssmy.zone-1731060431-FF2005_WH.jpg?v=1751808994&width=1946,,p300-pass1,"Fix completed: the prior white FF2005 asset was rejected. Official Khind Malaysia page confirms FF2005, 20-inch industrial floor fan, black colour, 150W, 220–240V. The official page image was visually inspected and is black; no white asset reused.",yes
126,KHI-INF-COO-IRC2000,SET,Khind - Infrared Cooker (black),Home Appliances,3,239.00,1,Khind,IRC2000,skip_pass,candidate,https://khind.com.my/products/infrared-cooker,http://khind.com.my/cdn/shop/files/irc2000-wh-cover_280521171520.jpg?v=1751809514,,pass-queue-waiting,already OpenCode/dual pass,yes
15,FAN-CEI-DEKA-CF5DCL46MB12,UNIT,Deka Ceiling Fan F5 DC~46L Pro Matt Blk,Fans & Ventilation,3,238.00,1,Deka,DC~46L,skip_pass,candidate,https://deka.my/f5-dc-46l-pro/,https://deka.my/wp-content/uploads/2025/07/F5-DC-46L-PRO-MB-Jpg-OK.jpg,,p300-pass1,Carry-forward verification: re-opened the Gemini-accepted official/authorised source page and image for source position 15. The worklist records exact model and finish agreement; the source URL remains live and the image URL is preserved without sibling substitution.,yes
17,TAP-SAN-SWP-B-2521,PCS,Saniware Premier Basin Pillar Tap-mixer SWP-B-2521,Bathroom,3,238.00,1,Saniware,SWP-B-2521,skip_pass,candidate,https://saniware.com/product/swp-b-2521/,https://saniware.com/wp-content/uploads/2021/10/SWP-B-2521.png,,p300-pass1,Carry-forward verification: re-opened the Gemini-accepted official/authorised source page and image for source position 17. The worklist records exact model and finish agreement; the source URL remains live and the image URL is preserved without sibling substitution.,yes
121,GAS-STO-KHI-GC7125,SET,Khind Gas Cooker (stainless Steel),Home Appliances,3,225.00,1,Khind,GC7125,skip_pass,candidate,https://khind.com.my/products/khind-gas-cooker-gc7125,http://khind.com.my/cdn/shop/files/gc7125-cover-wh_210923192148.jpg?v=1751809100,,pass-queue-waiting,already OpenCode/dual pass,yes
188,KHI-COO-RC828N,SET,Khind Rice Cooker 2.8L,Home Appliances,3,159.00,1,Khind,RC828N,skip_pass,candidate,https://khind.com.my/products/khind-electric-rice-cooker-cool-grey-490095298,http://khind.com.my/cdn/shop/files/rc828n-wh-cover-coolgrey_111021154853_714986b7-6896-4693-98dc-6a2a2f222730.jpg?v=1751809645,,pass-queue-waiting,already OpenCode/dual pass,yes
29,FAN-STA-KHI-SF1682,SET,Khind 16 Stand Fan,Fans & Ventilation,3,149.00,1,Khind,SF1682SE,skip_pass,candidate,https://khind.com.my/products/khind-stand-fan-sf1682se,https://khind.com.my/cdn/shop/files/SF1682SE_BG_white_7fc568d3-0556-4785-a1de-68302f995233.jpg?v=1751809076&width=1946,,p300-pass1,"Queries ran: exact SKU SF1682SE at official Khind Malaysia and official stand-fan collection. The exact official page title identifies KHIND Stand Fan (16) SF1682SE and specifications state Winter Grey, 50W, 220–240V, 16-inch. The page exposes the exact SF1682SE product asset; no sibling image was substituted.",yes
31,TAP-SAN-SWP-B-3213,PCS,Saniware Premier Tall Basin Cold Tap,Bathroom,3,145.00,1,Saniware,SWP-SS-304-3213,skip_pass,candidate,https://saniware.com/product/tall-basin-cold-tap-swp-ss-304-3213/,https://saniware.com/wp-content/uploads/2025/05/3213.png,,p300-pass1,Carry-forward verification: re-opened the Gemini-accepted official/authorised source page and image for source position 31. The worklist records exact model and finish agreement; the source URL remains live and the image URL is preserved without sibling substitution.,yes
205,"EXH-FAN-KHI-10""-WHI-EF1001",SET,Khind 10 Exhaust Fan (off White),Fans & Ventilation,3,109.00,1,Khind,EF1001,skip_pass,candidate,https://khind.com.my/products/khind-exhaust-fan-ef1001,http://khind.com.my/cdn/shop/files/ef1001_010223112124.jpg?v=1751809533,,pass-queue-waiting,already OpenCode/dual pass,yes
210,KHI-COO-RC806N,SET,Khind 0.6L Rice Cooker (light Winter GREY)-RC806N,Home Appliances,3,95.00,1,Khind,RC806N,skip_pass,candidate,https://khind.com.my/products/khind-electric-rice-cooker-light-winter-grey,http://khind.com.my/cdn/shop/files/rc806n-wh-cover-lightwintergrey_111021153752_e42fbdf3-0718-455a-8986-c57ca0bc3154.jpg?v=1751809474,,pass-queue-waiting,already OpenCode/dual pass,yes
22,OVEN-RUB-TAE13-M266,UNIT,Rubine Built-in Oven RBO-IA8X-70SS,Home Appliances,2,2590.00,1,Rubine,RBO-IA8X-70SS,skip_pass,candidate,https://www.rubine.com.my/product/RBO-IA8X-70SS,https://www.rubine.com.my/files/product_img/IM01811.jpg,,p300-pass1,Carry-forward verification: re-opened the Gemini-accepted official/authorised source page and image for source position 22. The worklist records exact model and finish agreement; the source URL remains live and the image URL is preserved without sibling substitution.,yes
267,STA-PRE-WAS-K3-DEL,UNIT,Karcher Pressure Washer K3 Deluxe Premium,Power Tools,2,1329.00,1,Stanley,,skip_pass,candidate,https://www.karcher.com/my/en/home-and-garden/products/k-3-deluxe-premium-p16032200,https://d1y4tv7o00gnfq.cloudfront.net/mam/16032200/mainproduct/194232/d2.jpg,,pass-queue-waiting,already OpenCode/dual pass,yes
268,X-STA-PRE-WAS-K4,UNIT,Karcher K4 Basic High Pressure Cleaner,Power Tools,2,1299.00,1,Karcher,,skip_pass,candidate,https://www.karcher.com/my/en/home-and-garden/products/k-4-basic-p11800800,https://d1y4tv7o00gnfq.cloudfront.net/mam/11800800/mainproduct/72592/d2.jpg,,pass-queue-waiting,already OpenCode/dual pass,yes
51,TOI-TRP-WC-SRTWC8354-SH-UF(250MM),PCS,Sorento Twister Flush Tech,Bathroom,2,1199.00,1,Sorento,SRTWC8354-SH-UF,skip_pass,candidate,https://www.sorento.com.my/sorento-bathroom/water-closet/one-piece-wc/srtwc8354-sh-detail,https://www.sorento.com.my/images/stories/virtuemart/product/SRTWC8354-01.jpg,,pass-queue-waiting,already OpenCode/dual pass,yes
57,TOI-TRP-WC-SRTWC286-SH-S(250MM),PCS,Sorento One Piece Washdown Flush Tech,Bathroom,2,1099.00,1,Sorento,SRTWC286-SH-S,skip_pass,candidate,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=7,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=7,,p300-pass1,Carry-forward verification: the supplied Gemini-accepted official/authorised page and exact image URL were re-opened successfully. Model and finish were already marked exact in the worklist; no sibling or colour substitution was made.,yes
52,SHO-SOR-SRTWT2634-RG,PCS,Sorento Exposed Shower Set (matt Blk+rose Gold),Bathroom,2,1098.00,1,Sorento,SRTWT2634-RG,skip_pass,candidate,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=63,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=63,,p300-pass1,Carry-forward verification: the supplied Gemini-accepted official/authorised page and exact image URL were re-opened successfully. Model and finish were already marked exact in the worklist; no sibling or colour substitution was made.,yes
250,CHA-SAW-STIHL-MS230,UNIT,Stihl Chainsaw 18 Stihl Chain & Guide BAR,"Rope, Chain & Netting",2,1089.00,1,STIHL,MS230,skip_pass,candidate,https://stihl-thk.com.my/products/ms-230/,https://stihl-thk.com.my/wp-content/uploads/2021/04/9ba6436ebe224792bd67edd7d604992a-1.jpg,,pass-queue-waiting,already OpenCode/dual pass,yes
63,SIN-SOR-SRTKS6091,PCS,Sorento Undermount Kitchen Sink,Kitchen & Sinks,2,899.00,1,Sorento,SRTKS6091,skip_pass,candidate,https://www.sorento.com.my/sorento-kitchen/kitchen-sink/double-bowl/srtks6091-detail,https://www.sorento.com.my/images/stories/virtuemart/product/SRTKS6091-02.jpg,,pass-queue-waiting,already OpenCode/dual pass,yes
176,BOS-0601-1A2-1L0,UNIT,Gsb Impact Drill,Power Tools,2,879.00,1,Bosch,20-2RE,skip_pass,candidate,https://www.bosch-pt.com.my/my/en/products/gsb-20-2-re-06011A21L0,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/750x422/o275202v54_lv-95422-12-GSB_20_2_RE_Keyed_Dy.png,,pass-queue-waiting,already OpenCode/dual pass,yes
73,SIN-SOR-SRTKS2426-BL,PCS,Sorento Kitch. Sink-blk Ultrasonic Nano Tech,Kitchen & Sinks,2,799.00,1,Sorento,S/S304,skip_pass,candidate,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=94,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=94,,p300-pass1,Carry-forward verification: the supplied Gemini-accepted official/authorised page and exact image URL were re-opened successfully. Model and finish were already marked exact in the worklist; no sibling or colour substitution was made.,yes
212,STA-PRE-WAS-BCPC20D1,UNIT,Black+decker 20V Power Cleaner,Chemicals & Adhesives,2,645.00,1,Stanley,BCPC20D1,skip_pass,candidate,https://asia.blackanddecker.global/product/bcpc20d1-b1/pressure-gun-cleaning-battery-20v-350-psi,https://asia.blackanddecker.global/ASIA/PRODUCT/IMAGES/HIRES/BCPC20D1_6.jpg,,pass-queue-waiting,already OpenCode/dual pass,yes
217,STA-CHO-SSC22,UNIT,Stanley Chopsaw 2200W 355MM,Power Tools,2,628.00,1,Stanley,SSC22,skip_pass,candidate,https://my.stanleytools.global/product/ssc22-xd/2200w-355mm-chop-saw,https://my.stanleytools.global/ASIA/PRODUCT/IMAGES/HIRES/SSC22_1.jpg,,pass-queue-waiting,already OpenCode/dual pass,yes
97,SHO-SOR-SRTWT9614,PCS,Sorento Shower Set,Bathroom,2,598.00,1,Sorento,3WAYS-EXPOSED,skip_pass,candidate,https://www.sorento.com.my/sorento-bathroom/shower-bidet/exposed-shower-set/srtwt9614-detail,https://sorento.com.my/images/stories/virtuemart/product/SRTWT9614-01-01.jpg,,pass-queue-waiting,already OpenCode/dual pass,yes
96,SHO-SOR-SRTWT9605RG,PCS,Sorento Exposed Shower Set 2WAYS SRTWT9605-RG,Bathroom,2,588.00,1,Sorento,2WAYS,skip_pass,candidate,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=62,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=62,,p300-pass1,Carry-forward verification: the supplied Gemini-accepted official/authorised page and exact image URL were re-opened successfully. Model and finish were already marked exact in the worklist; no sibling or colour substitution was made.,yes
6,SIN-SOR-SRTKS2406,PCS,Sorento S/s 304 Kitchen Sink Ultrasonic Nano Tech SRTS2406,Kitchen & Sinks,2,569.00,1,Sorento,SRTS2406,skip_pass,candidate,https://www.sorento.com.my/sorento-kitchen/kitchen-sink/double-bowl/srtks2406-detail,https://www.sorento.com.my/images/stories/virtuemart/product/SRTKS24061.jpg,,pass-queue-waiting,already OpenCode/dual pass,yes
236,BOS-0601-387-0L0,UNIT,Gex Eccentric Disc Sander 125-1A,Power Tools,2,559.00,1,Bosch,125-1A,skip_pass,candidate,https://www.bosch-pt.com.my/my/en/products/gex-125-1-a-06013870L0,https://www.bosch-pt.com.my/my/en/ocsmedia/275485-82/product-image/166x164/random-orbit-sander-pro-gex-125-1-ae-06013870l0.png,,pass-queue-waiting,already OpenCode/dual pass,yes
213,STI-BRU-CUT-FR3001,UNIT,Stihl Brush Cutter,Outdoor & Garden,2,558.00,1,STIHL,FR3001,skip_pass,candidate,https://stihl-thk.com.my/products/fr-3001/,https://stihl-thk.com.my/wp-content/uploads/2023/03/FR-3001.jpg,,pass-queue-waiting,already OpenCode/dual pass,yes
122,SHO-SOR-SRTWT9600HP,PCS,Sorento Exposed Shower Set - 2WAYS SRTWT9600HP,Bathroom,2,469.00,1,Sorento,2WAYS,skip_pass,candidate,https://sorentomasterclub.com.my/international/index.php/products-menu/sorento-mobile/bathroom-mobile/showerbidet-mobile/exposedshowerset-mobile/srtwt9600-detail,https://sorentomasterclub.com.my/international/images/virtuemart/product/SRTWT9600-(product).jpg,,p300-pass1,Carry-forward verification: the supplied Gemini-accepted official/authorised page and exact image URL were re-opened successfully. Model and finish were already marked exact in the worklist; no sibling or colour substitution was made.,yes
157,FAN-CEI-DEKA-CGNL54OAK12,UNIT,Deka Ceiling Fan Geno Oak,Fans & Ventilation,2,318.00,1,Deka,54LED,skip_pass,candidate,https://deka.my/geno-54-led/,https://deka.my/wp-content/uploads/2025/07/GENO-54LED-OAK-Jpg.jpg,,pass-queue-waiting,already OpenCode/dual pass,yes
21,TAP-SAN-SWP-B-3023,PCS,Saniware Premier Basin Pillar Cold Tap (rose Gold) SWP-B-3023,Bathroom,2,295.00,1,Saniware,SWP-B-3023,skip_pass,candidate,https://saniware.com/product/swp-b-3023/,https://saniware.com/wp-content/uploads/2021/10/SWP-B-3023.png,,p300-pass1,Carry-forward verification: re-opened the Gemini-accepted official/authorised source page and image for source position 21. The worklist records exact model and finish agreement; the source URL remains live and the image URL is preserved without sibling substitution.,yes
27,TAP-SAN-SWP-SS-304-3940-RG,PCS,Saniware Premier Kitchen Pillar Sink Tap-rg SWP-SS-304-3940-RG,Kitchen & Sinks,2,288.00,1,Saniware,SWP-SS-304-3940-RG,skip_pass,candidate,https://saniware.com/product/kitchen-pillar-sink-tap-swp-ss-304-3940-rg/,https://saniware.com/wp-content/uploads/2025/05/SWP-SS-304-3940-RG-1.jpg,,p300-pass1,Carry-forward verification: re-opened the Gemini-accepted official/authorised source page and image for source position 27. The worklist records exact model and finish agreement; the source URL remains live and the image URL is preserved without sibling substitution.,yes
144,FAN-KHI-AF1801,SET,Khind 18 Auto Fan (white),Fans & Ventilation,2,288.00,1,Khind,AF1801,skip_pass,candidate,https://khind.com.my/products/khind-auto-fan-af1801,http://khind.com.my/cdn/shop/files/AutoFanAF1801_HI_56ed10ee-5d1f-44bd-a48c-63c8f8e75798.jpg?v=1751809530,,pass-queue-waiting,already OpenCode/dual pass,yes
181,KHI-FRY-ARF35,SET,Khind Air Fryer (mint),Home Appliances,2,228.00,1,Khind,ARF35,skip_pass,candidate,https://khind.com.my/products/khind-3-5l-air-fryer-arf35,http://khind.com.my/cdn/shop/files/ssmy.zone-1682563305-ARF35_Mint_WH_Cover.jpg?v=1751809314,,pass-queue-waiting,already OpenCode/dual pass,yes
39,FAN-STA-KHI-SF1663H,SET,Khind 16 Stand Fan (black),Fans & Ventilation,2,155.00,1,Khind,SF1663H,skip_pass,candidate,https://khind.com.my/products/16-stand-fan,https://khind.com.my/cdn/shop/files/sf1663h-cover_010721155036.jpg?v=1751809588&width=1946,,p300-pass1,Carry-forward verification: re-opened the Gemini-accepted official/authorised source page and image for source position 39. The worklist records exact model and finish agreement; the source URL remains live and the image URL is preserved without sibling substitution.,yes
62,SHO-SOR-SRTSH22614-BL,PCS,Sorento 229MM ABS Rain Shower Head (matt Blk),Bathroom,2,119.00,1,Sorento,SRTSH22614-BL,skip_pass,candidate,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=65,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=65,,p300-pass1,Carry-forward verification: the supplied Gemini-accepted official/authorised page and exact image URL were re-opened successfully. Model and finish were already marked exact in the worklist; no sibling or colour substitution was made.,yes
72,SHO-SOR-SRTSH2623-BL,PCS,Sorento 225MM ABS Rain Shower Head Matt Blk,Bathroom,2,99.00,1,Sorento,SRTSH2623-BL,skip_pass,candidate,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=65,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=65,,p300-pass1,Carry-forward verification: the supplied Gemini-accepted official/authorised page and exact image URL were re-opened successfully. Model and finish were already marked exact in the worklist; no sibling or colour substitution was made.,yes
