source_position,source_item_code,source_uom,source_product_name,category,detected_brand,detected_model,manufacturer,brand_normalized,exact_model,manufacturer_part_number,model_suffix,model_generation,variant,finish_colour,dimensions,capacity,pack_quantity,key_configuration,source_url,source_type,primary_source_url,primary_source_type,primary_source_tier,secondary_source_url,secondary_source_type,candidate_image_asset_url,candidate_asset_url,candidate_asset_source,image_asset_status,pdf_url,pdf_page,exact_match_reasoning,sibling_variant_elimination,sibling_elimination_reasoning,conflicting_evidence,identity_confidence,image_confidence,classification,hard_failure_reason,recommended_for_visual_review,gemini_visual_review,research_notes,rights_status,rights_note,ambiguities,source_preservation_note,research_notes_file,product_name,variant_suffix,product_identity,source_tier,secondary_sources,image_source_url,image_exactness,sibling_elimination,classification_reason,hard_failure,tls_verification_issue
1284,TAP-SIN-CAV-CA3616P,PCS,Cavallo Double Flex Pillar Sink Tap,Kitchen & Sinks,NOT_PRESERVED,CA3616P,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1201–1300 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1201–1300 research notes.,/home/ubuntu/work/products_1201_1300_research_notes.md,Cavallo Double Flex Pillar Sink Tap,CA3616P,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1285,BAS-SOR-SRTWT5865-FRG,PCS,Sorento Hose Bib Tap-frg,Plumbing,Sorento,SRTWT5865-FRG,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1201–1300 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1201–1300 research notes.,/home/ubuntu/work/products_1201_1300_research_notes.md,Sorento Hose Bib Tap-frg,SRTWT5865-FRG,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1286,BAS-SOR-SRTWT5865-GY,PCS,Sorento Hose Bib Tap-golden Ylw,Plumbing,Sorento,SRTWT5865-GY,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1201–1300 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1201–1300 research notes.,/home/ubuntu/work/products_1201_1300_research_notes.md,Sorento Hose Bib Tap-golden Ylw,SRTWT5865-GY,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1287,BOS-2608-606-069,SET,Sanding Belt G40,Abrasives & Cutting,Bosch,G40,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1201–1300 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1201–1300 research notes.,/home/ubuntu/work/products_1201_1300_research_notes.md,Sanding Belt G40,G40,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1288,BOS-2608-606-072,SET,Sanding Belt G100,Abrasives & Cutting,Bosch,G100,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1201–1300 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1201–1300 research notes.,/home/ubuntu/work/products_1201_1300_research_notes.md,Sanding Belt G100,G100,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1289,BOS-2608-606-074,SET,Sanding Belt G220,Abrasives & Cutting,Bosch,G220,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1201–1300 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1201–1300 research notes.,/home/ubuntu/work/products_1201_1300_research_notes.md,Sanding Belt G220,G220,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1290,BOS-2608-638-473,PCS,Jigsaw Blade T123X,Power Tool Accessories,Bosch,T123X,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1201–1300 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1201–1300 research notes.,/home/ubuntu/work/products_1201_1300_research_notes.md,Jigsaw Blade T123X,T123X,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1291,FAN-CEI-KDK-K14X2,SET,Kdk Ceiling Fan 56 Pbr,Fans & Ventilation,NOT_PRESERVED,K14X2,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1201–1300 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1201–1300 research notes.,/home/ubuntu/work/products_1201_1300_research_notes.md,Kdk Ceiling Fan 56 Pbr,K14X2,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1292,"FIT-BUT-STR-MALE-20MMX1/2""",PCS,Buteline 20MMX1/2 PE Straight Male,Plumbing,Buteline,20MMX1/2,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1201–1300 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1201–1300 research notes.,/home/ubuntu/work/products_1201_1300_research_notes.md,Buteline 20MMX1/2 PE Straight Male,20MMX1/2,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1293,GAR-SHE-SB525-3M,PCS,Telescopic Tree Prunner Saw 3M,Outdoor & Garden,NOT_PRESERVED,SB525,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1201–1300 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1201–1300 research notes.,/home/ubuntu/work/products_1201_1300_research_notes.md,Telescopic Tree Prunner Saw 3M,SB525,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1294,GRA-SOR-SRT382-6,PCS,Sorento Washing Machine Floor Trap,Plumbing,Sorento,SRT382-6,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1201–1300 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1201–1300 research notes.,/home/ubuntu/work/products_1201_1300_research_notes.md,Sorento Washing Machine Floor Trap,SRT382-6,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1295,MEA-TAP-GLO-A030M,PCS,Glotool Measuring Tape (type A) 30M,Hand Tools,Glotool,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1201–1300 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1201–1300 research notes.,/home/ubuntu/work/products_1201_1300_research_notes.md,Glotool Measuring Tape (type A) 30M,NOT_PRESERVED,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
1296,NIE-SOC-IMP-THI-1/2-19MM,PCS,Nietz Thin Wall Deep Imp Socket 6PT 50141219 19MM,Electrical,Nietz,6PT,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See the Products 1201–1300 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See the Products 1201–1300 research notes.,/home/ubuntu/work/products_1201_1300_research_notes.md,Nietz Thin Wall Deep Imp Socket 6PT 50141219 19MM,6PT,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
