source_position,source_item_code,source_uom,source_product_name,category,detected_brand,detected_model,manufacturer,brand_normalized,exact_model,manufacturer_part_number,model_suffix,model_generation,variant,finish_colour,dimensions,capacity,pack_quantity,key_configuration,source_url,source_type,primary_source_url,primary_source_type,primary_source_tier,secondary_source_url,secondary_source_type,candidate_image_asset_url,candidate_asset_url,candidate_asset_source,image_asset_status,pdf_url,pdf_page,exact_match_reasoning,sibling_variant_elimination,sibling_elimination_reasoning,conflicting_evidence,identity_confidence,image_confidence,classification,hard_failure_reason,recommended_for_visual_review,gemini_visual_review,research_notes,rights_status,rights_note,ambiguities,source_preservation_note,research_notes_file
330,MIX-SWP-B-2523,PCS,Saniware Premier Exposed Bath Shower With Tap-mixer,Bathroom,Saniware,SWP-B-2523,Saniware,Saniware,SWP-B-2523,SWP-B-2523,NOT_PRESERVED,NOT_PRESERVED,Brass exposed bath-shower tap mixer,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,https://saniware.com/product/swp-b-2523/,Official manufacturer product page,https://saniware.com/product/swp-b-2523/,Official manufacturer product page,1A,NOT_PRESERVED,NOT_PRESERVED,https://saniware.com/wp-content/uploads/2021/10/SWP-B-2523.png,https://saniware.com/wp-content/uploads/2021/10/SWP-B-2523.png,https://saniware.com/product/swp-b-2523/,EXACT_IMAGE_URL_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Source row 330 was checked against the manufacturer/distributor hierarchy. Exact model is recorded only where evidence was preserved; otherwise the row remains fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.",Publication/licensing rights not established.,HIGH,HIGH,VERIFIED_CANDIDATE,NOT_PRESERVED,OPTIONAL,OPTIONAL,Exact official Saniware page and direct product image preserved.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.",Publication/licensing rights not established.,Exact official Saniware page and direct product image preserved.,/home/ubuntu/work/products_301_400_research_notes.md
331,SHO-SAN-SWP-HS-503,PCS,Saniware Premier Hand Shower With Flexible Hose SWP-HS-503,Bathroom,Saniware,SWP-HS-503,Saniware,Saniware,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,3,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Source row 331 was checked against the manufacturer/distributor hierarchy. Exact model is recorded only where evidence was preserved; otherwise the row remains fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 301–400 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 301–400 research notes; fail-closed.,/home/ubuntu/work/products_301_400_research_notes.md
332,BAS-SOR-SRTWT6801,PCS,Sorento Basin Cold Tap-chr,Bathroom,Sorento,SRTWT6801,Sorento,Sorento,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,3,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Source row 332 was checked against the manufacturer/distributor hierarchy. Exact model is recorded only where evidence was preserved; otherwise the row remains fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 301–400 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 301–400 research notes; fail-closed.,/home/ubuntu/work/products_301_400_research_notes.md
333,BAS-SOR-SRTWT7202-GM,PCS,Sorento Basin Cod Tap-gm,Bathroom,Sorento,SRTWT7202-GM,Sorento,Sorento,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,3,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Source row 333 was checked against the manufacturer/distributor hierarchy. Exact model is recorded only where evidence was preserved; otherwise the row remains fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 301–400 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 301–400 research notes; fail-closed.,/home/ubuntu/work/products_301_400_research_notes.md
334,TAP-SAN-SWP-B-2932,PCS,Saniware Premier Basin Pillar Tap-mixer (gun Metal),Bathroom,Saniware,SWP-B-2932,Saniware,Saniware,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,3,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Source row 334 was checked against the manufacturer/distributor hierarchy. Exact model is recorded only where evidence was preserved; otherwise the row remains fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 301–400 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 301–400 research notes; fail-closed.,/home/ubuntu/work/products_301_400_research_notes.md
335,TOW-SRT449-RG,PCS,Sorento 75CM S/s Towel BAR Matt Blk,Bathroom,Sorento,SRT449-RG,Sorento,Sorento,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,3,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Source row 335 was checked against the manufacturer/distributor hierarchy. Exact model is recorded only where evidence was preserved; otherwise the row remains fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 301–400 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 301–400 research notes; fail-closed.,/home/ubuntu/work/products_301_400_research_notes.md
336,COC-BAS-SRTWT2207,PCS,Sorento Basin Cold Tap - SRTWT2207,Bathroom,Sorento,SRTWT2207,Sorento,Sorento,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,3,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Source row 336 was checked against the manufacturer/distributor hierarchy. Exact model is recorded only where evidence was preserved; otherwise the row remains fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 301–400 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 301–400 research notes; fail-closed.,/home/ubuntu/work/products_301_400_research_notes.md
337,SHO-SOR-SRTSS8740,PCS,Sorento Sliding BAR W 5 Functions Shower Set,Bathroom,Sorento,SRTSS8740,Sorento,Sorento,SRTSS8740,SRTSS8740,NOT_PRESERVED,NOT_PRESERVED,Sliding bar; source says 5 functions while result lists 3 functions,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,https://sorento.com.my/result/basin-mixer-tap__or__counter-top-basin-ultra-thin-edge__or__filter-tap__or__nanograin-kitchen-sink__or__pillar-mounted__or__sensor-soap-dispenser__or__sliding-bar__or__top-mount-kitchen-sink__or__towel-shelf__or__wall-hung-closet?limit=48,Official Sorento result page,https://sorento.com.my/result/basin-mixer-tap__or__counter-top-basin-ultra-thin-edge__or__filter-tap__or__nanograin-kitchen-sink__or__pillar-mounted__or__sensor-soap-dispenser__or__sliding-bar__or__top-mount-kitchen-sink__or__towel-shelf__or__wall-hung-closet?limit=48,Official Sorento result page,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Source row 337 was checked against the manufacturer/distributor hierarchy. Exact model is recorded only where evidence was preserved; otherwise the row remains fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.",Function-count conflict and exact image not preserved.,HIGH,NONE,PENDING,Function-count conflict and exact image not preserved.,YES,YES,Official result page explicitly lists SRTSS8740; source-description conflict remains pending.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.",Function-count conflict and exact image not preserved.,Official result page explicitly lists SRTSS8740; source-description conflict remains pending.,/home/ubuntu/work/products_301_400_research_notes.md
338,BAS-SOR-SRTWT7203-GM,PCS,Sorento High Basin Cold Tap (gm),Bathroom,Sorento,SRTWT7203-GM,Sorento,Sorento,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,3,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Source row 338 was checked against the manufacturer/distributor hierarchy. Exact model is recorded only where evidence was preserved; otherwise the row remains fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 301–400 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 301–400 research notes; fail-closed.,/home/ubuntu/work/products_301_400_research_notes.md
339,BAS-SOR-SRTWT8303-RG,PCS,Sorento High Basin Cold Tap SRTWT8303-RG,Bathroom,Sorento,SRTWT8303-RG,Sorento,Sorento,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,3,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Source row 339 was checked against the manufacturer/distributor hierarchy. Exact model is recorded only where evidence was preserved; otherwise the row remains fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 301–400 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 301–400 research notes; fail-closed.,/home/ubuntu/work/products_301_400_research_notes.md
